dt[um],Distance[um],Mag_E[V_per_meter],Mag_E_1[V_per_meter],Mag_E_2[V_per_meter],Mag_E_3[V_per_meter],Mag_E_4[V_per_meter],Mag_E_5[V_per_meter],Mag_E_6[V_per_meter],Mag_E_7[V_per_meter],Mag_E_8[V_per_meter],Mag_E_9[V_per_meter],Mag_E_10[V_per_meter],Mag_E_11[V_per_meter],Mag_E_12[V_per_meter],Mag_E_13[V_per_meter],Mag_E_14[V_per_meter],Mag_E_15[V_per_meter],Mag_E_16[V_per_meter],Mag_E_18[V_per_meter],Mag_E_19[V_per_meter],Mag_E_20[V_per_meter],Mag_E_21[V_per_meter],Mag_E_22[V_per_meter],Mag_E_23[V_per_meter],Mag_E_24[V_per_meter],Mag_E_25[V_per_meter],Mag_E_26[V_per_meter],Mag_E_27[V_per_meter],Mag_E_28[V_per_meter],Mag_E_29[V_per_meter],Mag_E_30[V_per_meter],Mag_E_31[V_per_meter],Mag_E_32[V_per_meter],Mag_E_33[V_per_meter],Mag_E_34[V_per_meter],Mag_E_35[V_per_meter],Mag_E_36[V_per_meter],Mag_E_37[V_per_meter],Mag_E_38[V_per_meter],Mag_E_39[V_per_meter],Mag_E_40[V_per_meter],Mag_E_41[V_per_meter],Mag_E_42[V_per_meter],Mag_E_43[V_per_meter],Mag_E_44[V_per_meter],Mag_E_45[V_per_meter],Mag_E_46[V_per_meter],Mag_E_47[V_per_meter],Mag_E_48[V_per_meter],Mag_E_49[V_per_meter],Mag_E_50[V_per_meter],Mag_E_51[V_per_meter],Mag_E_52[V_per_meter],Mag_E_53[V_per_meter],Mag_E_54[V_per_meter],Mag_E_55[V_per_meter],Mag_E_56[V_per_meter],Mag_E_57[V_per_meter],Mag_E_58[V_per_meter],Mag_E_59[V_per_meter],Mag_E_60[V_per_meter],Mag_E_61[V_per_meter],Mag_E_62[V_per_meter],Mag_E_63[V_per_meter],Mag_E_64[V_per_meter],Mag_E_65[V_per_meter],Mag_E_66[V_per_meter],Mag_E_67[V_per_meter],Mag_E_68[V_per_meter],Mag_E_69[V_per_meter],Mag_E_70[V_per_meter],Mag_E_71[V_per_meter],Mag_E_72[V_per_meter],Mag_E_73[V_per_meter],Mag_E_74[V_per_meter],Mag_E_75[V_per_meter]
1.3,1.09053,1.00327e+07,1.02524e+07,1.04594e+07,1.06142e+07,1.06607e+07,1.07675e+07,1.0707e+07,1.05818e+07,1.0398e+07,1.00353e+07,9.60867e+06,9.27884e+06,8.97107e+06,8.63316e+06,8.28104e+06,7.92971e+06,7.75071e+06,7.37689e+06,7.11096e+06,6.88764e+06,6.69617e+06,6.58635e+06,6.70825e+06,6.78471e+06,6.64841e+06,6.44241e+06,6.1992e+06,6.09093e+06,6.05751e+06,5.90641e+06,5.74684e+06,5.62474e+06,5.53114e+06,5.42639e+06,5.23506e+06,5.07261e+06,4.9837e+06,4.97678e+06,4.95512e+06,4.87106e+06,4.91585e+06,5.04941e+06,5.25334e+06,5.32313e+06,4.51644e+06,3.98549e+06,3.97719e+06,4.08469e+06,4.20219e+06,4.21211e+06,4.37499e+06,4.39658e+06,4.36094e+06,4.36559e+06,4.37741e+06,4.33703e+06,4.32612e+06,4.33954e+06,4.36616e+06,4.34904e+06,4.2935e+06,4.30246e+06,4.21636e+06,4.13063e+06,3.87868e+06,3.18828e+06,2.75568e+06,2.49362e+06,2.41144e+06,2.85086e+06,3.31435e+06,3.22161e+06,3.25377e+06,3.26844e+06,3.45701e+06
1.3,1.16842,6.91536e+06,6.98002e+06,7.04127e+06,7.15767e+06,7.15344e+06,7.15272e+06,7.07141e+06,6.95742e+06,6.79657e+06,6.41542e+06,6.07923e+06,5.8638e+06,5.6641e+06,5.44122e+06,5.21803e+06,5.00426e+06,4.86054e+06,4.66622e+06,4.50033e+06,4.34809e+06,4.21375e+06,4.15117e+06,4.27509e+06,4.36918e+06,4.28155e+06,4.1672e+06,4.03551e+06,4.08687e+06,4.30791e+06,4.25781e+06,3.95029e+06,3.82334e+06,3.69158e+06,3.63793e+06,3.42517e+06,3.24028e+06,3.12392e+06,3.10684e+06,3.0421e+06,2.90531e+06,2.97655e+06,3.18744e+06,3.49941e+06,3.697e+06,2.91942e+06,2.29143e+06,2.30419e+06,2.42534e+06,2.55628e+06,2.50307e+06,2.676e+06,2.65316e+06,2.57056e+06,2.61215e+06,2.6776e+06,2.69541e+06,2.72024e+06,2.81051e+06,2.92331e+06,2.99718e+06,3.05041e+06,3.19257e+06,3.27449e+06,3.38278e+06,3.35565e+06,2.88485e+06,2.28151e+06,1.94689e+06,1.92759e+06,2.44541e+06,3.01913e+06,2.95353e+06,2.91461e+06,2.84915e+06,2.90252e+06
1.3,1.24632,4.8759e+06,4.8378e+06,4.79582e+06,4.89145e+06,4.87566e+06,4.84994e+06,4.76961e+06,4.65084e+06,4.47975e+06,4.26414e+06,4.11537e+06,4.04619e+06,3.98619e+06,3.91078e+06,3.84179e+06,3.78735e+06,3.64755e+06,3.63511e+06,3.54644e+06,3.43504e+06,3.32121e+06,3.26881e+06,3.44678e+06,3.62974e+06,3.5292e+06,3.43832e+06,3.37989e+06,3.58051e+06,4.03836e+06,4.02851e+06,3.56231e+06,3.37767e+06,3.17434e+06,3.06721e+06,2.89508e+06,2.71109e+06,2.59561e+06,2.59916e+06,2.54143e+06,2.41308e+06,2.51845e+06,2.78086e+06,3.1679e+06,3.4205e+06,2.49566e+06,1.62261e+06,1.64995e+06,1.78999e+06,1.92286e+06,1.85219e+06,2.0275e+06,1.96824e+06,1.88001e+06,1.96935e+06,2.1056e+06,2.18395e+06,2.24065e+06,2.37214e+06,2.54286e+06,2.6847e+06,2.8033e+06,2.97935e+06,3.0916e+06,3.22954e+06,3.26269e+06,2.97117e+06,2.06535e+06,1.78442e+06,1.74638e+06,2.2246e+06,2.78719e+06,2.69492e+06,2.5637e+06,2.40186e+06,2.34932e+06
1.3,1.32421,3.04095e+06,2.95487e+06,2.86392e+06,2.98297e+06,3.02206e+06,3.08775e+06,3.08383e+06,3.0244e+06,2.90938e+06,3.04401e+06,3.18324e+06,3.28847e+06,3.37316e+06,3.43144e+06,3.47663e+06,3.52452e+06,3.3636e+06,3.4245e+06,3.34579e+06,3.22409e+06,3.08793e+06,2.99793e+06,3.19619e+06,3.43056e+06,3.24058e+06,3.06322e+06,2.9711e+06,3.17599e+06,3.67055e+06,3.64263e+06,3.11547e+06,2.88239e+06,2.63224e+06,2.44232e+06,2.34842e+06,2.1972e+06,2.10736e+06,2.13603e+06,2.12358e+06,2.06886e+06,2.19369e+06,2.44491e+06,2.81391e+06,3.02417e+06,1.99537e+06,979965,1.02467e+06,1.17515e+06,1.29285e+06,1.25347e+06,1.38758e+06,1.3136e+06,1.26618e+06,1.3879e+06,1.57062e+06,1.68799e+06,1.75913e+06,1.87928e+06,2.04879e+06,2.20388e+06,2.33648e+06,2.48082e+06,2.56043e+06,2.65629e+06,2.70419e+06,2.62837e+06,1.63473e+06,1.4739e+06,1.39703e+06,1.7221e+06,2.12416e+06,1.98685e+06,1.76668e+06,1.51289e+06,1.3477e+06
1.3,1.40211,1.66517e+06,1.58903e+06,1.51588e+06,1.62741e+06,1.78086e+06,2.06461e+06,2.19193e+06,2.25826e+06,2.292e+06,2.70549e+06,2.9941e+06,3.1767e+06,3.31433e+06,3.41088e+06,3.47325e+06,3.52938e+06,3.36268e+06,3.39411e+06,3.2969e+06,3.1594e+06,3.00518e+06,2.88632e+06,3.05849e+06,3.26254e+06,2.9915e+06,2.69913e+06,2.46116e+06,2.49938e+06,2.95767e+06,2.93667e+06,2.47565e+06,2.23014e+06,1.98155e+06,1.7014e+06,1.68786e+06,1.5975e+06,1.57042e+06,1.64432e+06,1.68312e+06,1.69783e+06,1.80097e+06,1.97753e+06,2.2557e+06,2.39249e+06,1.228e+06,340758,420900,621982,752461,789156,853725,793613,791426,898997,1.07724e+06,1.19835e+06,1.24781e+06,1.29613e+06,1.38702e+06,1.47666e+06,1.55119e+06,1.54966e+06,1.50232e+06,1.41905e+06,1.41013e+06,1.63608e+06,1.04415e+06,1.07209e+06,946716,875595,783776,656194,636058,529631,547200
1.3,1.48,1.22202e+06,1.23235e+06,1.25868e+06,1.2893e+06,1.48105e+06,1.89196e+06,2.07643e+06,2.21424e+06,2.33823e+06,2.73025e+06,2.97224e+06,3.12961e+06,3.24453e+06,3.31109e+06,3.33388e+06,3.3442e+06,3.19869e+06,3.15775e+06,3.03927e+06,2.89413e+06,2.73451e+06,2.60413e+06,2.73786e+06,2.87948e+06,2.58764e+06,2.24257e+06,1.91523e+06,1.69239e+06,1.66048e+06,1.53495e+06,1.32853e+06,1.18409e+06,1.06502e+06,900214,910801,873996,859408,909777,1.01078e+06,1.07534e+06,1.1065e+06,1.16552e+06,1.26528e+06,1.24254e+06,580998,264960,244938,278364,331021,351157,371601,357301,425503,455428,539651,594354,661501,660549,684020,700437,745862,747800,742641,728284,769906,874715,668789,682021,569802,515661,431358,369918,527864,621983,860479
1.5,0,1.13283e+06,1.14279e+06,1.20742e+06,506842,200121,171190,126250,152073,38901.4,121022,108449,227502,319288,437095,577257,732265,942935,928579,958697,974134,969742,969365,1.32387e+06,1.72674e+06,1.81558e+06,1.86571e+06,2.02606e+06,2.38171e+06,2.99415e+06,3.07106e+06,2.63845e+06,2.41441e+06,2.41398e+06,2.16686e+06,2.04493e+06,1.99022e+06,1.92896e+06,1.88988e+06,1.98017e+06,1.81604e+06,1.59368e+06,1.57679e+06,1.92455e+06,2.67049e+06,2.88484e+06,1.89063e+06,1.42948e+06,975211,727875,601357,622465,661500,693469,680242,631699,621243,689850,792204,872328,946399,1.01533e+06,1.10178e+06,1.19399e+06,1.28707e+06,1.29774e+06,970734,500722,593698,950760,1.06822e+06,1.06566e+06,1.11345e+06,1.16797e+06,1.20056e+06,1.11536e+06
1.5,0.0778947,916490,959786,1.07908e+06,324209,246424,253284,369211,423692,297569,272786,320506,300753,248472,222685,223303,260602,407721,390310,431402,474257,516912,596325,1.0756e+06,1.52531e+06,1.61513e+06,1.64503e+06,1.77548e+06,2.09757e+06,2.66629e+06,2.77023e+06,2.41013e+06,2.22089e+06,2.26518e+06,2.05239e+06,1.96328e+06,1.95436e+06,1.94163e+06,1.94188e+06,2.05552e+06,1.93671e+06,1.77616e+06,1.81608e+06,2.20604e+06,2.93885e+06,2.99165e+06,1.91073e+06,1.46574e+06,1.03713e+06,778414,680854,688457,740816,810965,794249,753545,746573,837483,955688,1.05197e+06,1.14978e+06,1.23869e+06,1.34399e+06,1.45873e+06,1.59167e+06,1.65394e+06,1.39142e+06,758269,791962,1.03763e+06,1.16385e+06,1.30886e+06,1.38794e+06,1.41795e+06,1.42046e+06,1.30496e+06
1.5,0.155789,670314,790127,993128,474211,573190,639219,815354,858162,702580,755055,843232,776197,681650,595662,507088,417139,361988,257805,174458,97903.9,93600.8,208936,707492,1.17596e+06,1.26736e+06,1.27911e+06,1.37878e+06,1.65619e+06,2.1557e+06,2.27858e+06,2.00827e+06,1.86193e+06,1.94625e+06,1.78345e+06,1.72439e+06,1.75726e+06,1.78795e+06,1.82367e+06,1.95335e+06,1.8815e+06,1.78428e+06,1.87164e+06,2.27595e+06,2.95779e+06,2.87648e+06,1.78392e+06,1.38176e+06,1.00013e+06,751605,683055,676627,738740,841185,823634,792515,790027,897291,1.02142e+06,1.12554e+06,1.2386e+06,1.33903e+06,1.45452e+06,1.58229e+06,1.74176e+06,1.84466e+06,1.65685e+06,997272,935292,1.04426e+06,1.16804e+06,1.42791e+06,1.52962e+06,1.53858e+06,1.51525e+06,1.38118e+06
1.5,0.233684,597796,813747,1.09234e+06,942927,1.13116e+06,1.2262e+06,1.38877e+06,1.40876e+06,1.22486e+06,1.39851e+06,1.50671e+06,1.45224e+06,1.37021e+06,1.28937e+06,1.19044e+06,1.06347e+06,894184,751610,592853,434347,334116,291590,364216,722188,805044,800972,865583,1.07689e+06,1.4714e+06,1.60176e+06,1.43924e+06,1.34484e+06,1.46515e+06,1.37669e+06,1.33566e+06,1.40318e+06,1.47088e+06,1.53804e+06,1.67583e+06,1.65173e+06,1.61961e+06,1.74552e+06,2.13564e+06,2.7272e+06,2.53913e+06,1.51301e+06,1.18124e+06,867860,646606,618911,595258,658712,785836,771016,752893,757266,874419,994174,1.09602e+06,1.2142e+06,1.31774e+06,1.43493e+06,1.5657e+06,1.73799e+06,1.87033e+06,1.76548e+06,1.15602e+06,1.0068e+06,975657,1.08411e+06,1.42473e+06,1.5399e+06,1.53118e+06,1.48586e+06,1.34475e+06
1.5,0.311579,961504,1.20831e+06,1.49947e+06,1.52753e+06,1.76042e+06,1.88578e+06,2.05931e+06,2.07532e+06,1.89556e+06,2.14749e+06,2.28478e+06,2.2278e+06,2.1383e+06,2.04831e+06,1.94421e+06,1.81998e+06,1.65178e+06,1.52361e+06,1.37275e+06,1.21033e+06,1.05078e+06,859417,420937,268187,298625,286773,301295,404852,665962,801044,743378,693225,811811,783905,774645,869242,963153,1.05239e+06,1.19043e+06,1.2149e+06,1.23907e+06,1.38243e+06,1.73246e+06,2.21498e+06,1.98233e+06,1.08809e+06,843632,602641,438679,387427,352368,412404,541096,537851,535321,549045,671307,786743,888768,1.011e+06,1.11635e+06,1.23359e+06,1.36765e+06,1.54807e+06,1.70904e+06,1.71218e+06,1.19447e+06,1.01942e+06,904569,980356,1.35284e+06,1.48681e+06,1.46921e+06,1.39484e+06,1.24043e+06
1.5,0.389474,2.01576e+06,2.26031e+06,2.54098e+06,2.67024e+06,2.90757e+06,3.08222e+06,3.26587e+06,3.2954e+06,3.14212e+06,3.43768e+06,3.57232e+06,3.51738e+06,3.42854e+06,3.33092e+06,3.21385e+06,3.07162e+06,2.89062e+06,2.73442e+06,2.55548e+06,2.35924e+06,2.15437e+06,1.91333e+06,1.48617e+06,1.09961e+06,1.0053e+06,998068,958130,855808,693972,619866,608887,592213,443673,401852,426280,417352,412258,424551,478027,516925,531540,604248,843508,1.17541e+06,965468,406175,337060,319219,389680,360856,401348,372897,295520,282718,262833,239887,240622,280283,339387,433329,523826,631300,758010,932665,1.11125e+06,1.21854e+06,956936,747105,644942,692469,1.00769e+06,1.15387e+06,1.14576e+06,1.06074e+06,914617
1.5,0.467368,2.88112e+06,3.09988e+06,3.34934e+06,3.51327e+06,3.74779e+06,3.93653e+06,4.11662e+06,4.17564e+06,4.08791e+06,4.35539e+06,4.48024e+06,4.45172e+06,4.38624e+06,4.30668e+06,4.2062e+06,4.0822e+06,3.91154e+06,3.77175e+06,3.60341e+06,3.41508e+06,3.21382e+06,2.98059e+06,2.63435e+06,2.29087e+06,2.16644e+06,2.13924e+06,2.09354e+06,2.01028e+06,1.87336e+06,1.76144e+06,1.71048e+06,1.68868e+06,1.58353e+06,1.61745e+06,1.53379e+06,1.45986e+06,1.38381e+06,1.30782e+06,1.22843e+06,1.1986e+06,1.12916e+06,1.00477e+06,828160,637436,754257,1.165e+06,1.22178e+06,1.31628e+06,1.40386e+06,1.41598e+06,1.4485e+06,1.43671e+06,1.3592e+06,1.33983e+06,1.31124e+06,1.28543e+06,1.2156e+06,1.13765e+06,1.04147e+06,937366,851738,764163,668311,561074,481500,552203,846040,569339,619332,624101,574179,619765,617494,538123,463440
1.5,0.545263,2.67193e+06,2.84704e+06,3.03757e+06,3.15198e+06,3.33439e+06,3.4665e+06,3.58159e+06,3.63708e+06,3.61777e+06,3.73524e+06,3.79019e+06,3.78095e+06,3.74158e+06,3.69284e+06,3.63882e+06,3.58388e+06,3.46599e+06,3.41819e+06,3.3429e+06,3.25743e+06,3.17024e+06,3.07399e+06,2.95176e+06,2.81644e+06,2.77147e+06,2.78887e+06,2.80385e+06,2.80278e+06,2.7785e+06,2.75452e+06,2.75748e+06,2.78378e+06,2.79166e+06,2.86596e+06,2.82841e+06,2.82383e+06,2.81458e+06,2.80103e+06,2.78673e+06,2.77182e+06,2.72874e+06,2.66802e+06,2.58925e+06,2.49144e+06,2.52192e+06,2.67146e+06,2.66987e+06,2.69541e+06,2.72339e+06,2.71161e+06,2.7126e+06,2.71825e+06,2.69028e+06,2.67671e+06,2.65059e+06,2.63153e+06,2.60774e+06,2.56983e+06,2.51598e+06,2.45782e+06,2.40833e+06,2.35995e+06,2.31165e+06,2.26164e+06,2.21373e+06,2.19973e+06,2.43142e+06,2.30383e+06,2.31375e+06,2.27632e+06,2.17147e+06,2.14315e+06,2.13114e+06,2.11203e+06,2.10493e+06
1.5,0.623158,2.79224e+07,2.93478e+07,3.06148e+07,3.16888e+07,3.25066e+07,3.30973e+07,3.33784e+07,3.33926e+07,3.31511e+07,3.26904e+07,3.21018e+07,3.13695e+07,3.05493e+07,2.96979e+07,2.8867e+07,2.80956e+07,2.7409e+07,2.68255e+07,2.63598e+07,2.6022e+07,2.58191e+07,2.57481e+07,2.58281e+07,2.6075e+07,2.63911e+07,2.67734e+07,2.72445e+07,2.78048e+07,2.84465e+07,2.90389e+07,2.95438e+07,3.00677e+07,3.0556e+07,3.10085e+07,3.14123e+07,3.17575e+07,3.20493e+07,3.22999e+07,3.24859e+07,3.25703e+07,3.26163e+07,3.26316e+07,3.26151e+07,3.25148e+07,3.21945e+07,3.18715e+07,3.16878e+07,3.14744e+07,3.12808e+07,3.11041e+07,3.09192e+07,3.07272e+07,3.05554e+07,3.03945e+07,3.02398e+07,3.00871e+07,2.99607e+07,2.98501e+07,2.97471e+07,2.96471e+07,2.95521e+07,2.94724e+07,2.94083e+07,2.93474e+07,2.92869e+07,2.92443e+07,2.93004e+07,2.94438e+07,2.96052e+07,2.97915e+07,2.99547e+07,3.00935e+07,3.02514e+07,3.04219e+07,3.06124e+07
1.5,0.701053,6.10218e+07,6.41393e+07,6.69103e+07,6.92572e+07,7.10473e+07,7.23405e+07,7.29568e+07,7.29894e+07,7.24625e+07,7.14578e+07,7.01727e+07,6.85731e+07,6.67819e+07,6.49225e+07,6.31079e+07,6.14233e+07,5.99235e+07,5.86507e+07,5.76348e+07,5.68986e+07,5.64573e+07,5.63047e+07,5.64821e+07,5.70238e+07,5.77183e+07,5.8558e+07,5.95913e+07,6.08192e+07,6.22246e+07,6.35226e+07,6.46298e+07,6.57785e+07,6.68491e+07,6.7841e+07,6.87269e+07,6.94843e+07,7.01248e+07,7.0675e+07,7.1084e+07,7.12712e+07,7.1374e+07,7.14094e+07,7.13747e+07,7.11564e+07,7.04591e+07,6.97577e+07,6.93585e+07,6.88955e+07,6.84755e+07,6.80923e+07,6.76905e+07,6.72738e+07,6.6901e+07,6.65522e+07,6.62165e+07,6.58852e+07,6.56124e+07,6.53734e+07,6.51509e+07,6.49353e+07,6.47307e+07,6.4559e+07,6.44219e+07,6.42918e+07,6.41633e+07,6.40752e+07,6.42014e+07,6.45235e+07,6.48823e+07,6.52929e+07,6.56525e+07,6.59608e+07,6.63107e+07,6.6688e+07,6.71082e+07
1.5,0.778947,5.57669e+07,5.86186e+07,6.11539e+07,6.33011e+07,6.494e+07,6.61251e+07,6.66915e+07,6.67245e+07,6.62462e+07,6.53302e+07,6.41583e+07,6.2699e+07,6.10642e+07,5.93668e+07,5.77103e+07,5.61724e+07,5.48034e+07,5.36418e+07,5.27151e+07,5.20442e+07,5.16431e+07,5.15063e+07,5.16715e+07,5.217e+07,5.28077e+07,5.35781e+07,5.45259e+07,5.56521e+07,5.69411e+07,5.81317e+07,5.91482e+07,6.02025e+07,6.1186e+07,6.20973e+07,6.29121e+07,6.36091e+07,6.41994e+07,6.47071e+07,6.50856e+07,6.52611e+07,6.53597e+07,6.53967e+07,6.53697e+07,6.51745e+07,6.4539e+07,6.38992e+07,6.35379e+07,6.31176e+07,6.27366e+07,6.23901e+07,6.20255e+07,6.16474e+07,6.13101e+07,6.09949e+07,6.06917e+07,6.03925e+07,6.01469e+07,5.99317e+07,5.97315e+07,5.95376e+07,5.93538e+07,5.91999e+07,5.90771e+07,5.89608e+07,5.88456e+07,5.87674e+07,5.88835e+07,5.91844e+07,5.95187e+07,5.99007e+07,6.02342e+07,6.05199e+07,6.08447e+07,6.11959e+07,6.15865e+07
1.5,0.856842,1.55638e+07,1.63635e+07,1.70752e+07,1.76784e+07,1.81397e+07,1.84746e+07,1.86366e+07,1.86501e+07,1.85213e+07,1.8268e+07,1.79437e+07,1.75398e+07,1.70869e+07,1.6616e+07,1.61561e+07,1.57296e+07,1.53497e+07,1.50272e+07,1.47708e+07,1.45862e+07,1.44766e+07,1.44414e+07,1.44906e+07,1.46338e+07,1.48136e+07,1.50305e+07,1.52976e+07,1.56152e+07,1.59794e+07,1.6316e+07,1.66034e+07,1.69026e+07,1.71819e+07,1.74415e+07,1.76742e+07,1.78745e+07,1.80451e+07,1.81931e+07,1.83044e+07,1.83575e+07,1.83893e+07,1.84043e+07,1.84012e+07,1.835e+07,1.81737e+07,1.79959e+07,1.7899e+07,1.77829e+07,1.76775e+07,1.75815e+07,1.74807e+07,1.73761e+07,1.72836e+07,1.71979e+07,1.71159e+07,1.70348e+07,1.69681e+07,1.691e+07,1.68561e+07,1.68033e+07,1.6753e+07,1.67118e+07,1.66798e+07,1.66491e+07,1.66185e+07,1.65985e+07,1.66342e+07,1.6718e+07,1.68125e+07,1.69226e+07,1.70195e+07,1.71023e+07,1.71963e+07,1.72976e+07,1.74105e+07
1.5,0.934737,3.65133e+06,3.90085e+06,4.15823e+06,4.38726e+06,4.59828e+06,4.78706e+06,4.96019e+06,5.14509e+06,5.34294e+06,5.19173e+06,5.09008e+06,5.03198e+06,4.93255e+06,4.77869e+06,4.58752e+06,4.38321e+06,4.16265e+06,3.93346e+06,3.71597e+06,3.51483e+06,3.33289e+06,3.18169e+06,3.02032e+06,2.89699e+06,2.72303e+06,2.49958e+06,2.29892e+06,2.09119e+06,1.89292e+06,1.85765e+06,1.88926e+06,1.89183e+06,1.93157e+06,1.94854e+06,2.00859e+06,2.08796e+06,2.16489e+06,2.22488e+06,2.28645e+06,2.35365e+06,2.38558e+06,2.40281e+06,2.39414e+06,2.38949e+06,2.57316e+06,2.66907e+06,2.70307e+06,2.63833e+06,2.55599e+06,2.45841e+06,2.36273e+06,2.30798e+06,2.27834e+06,2.21273e+06,2.12055e+06,2.03521e+06,1.97825e+06,1.89098e+06,1.79291e+06,1.68735e+06,1.57778e+06,1.48372e+06,1.42243e+06,1.35901e+06,1.30917e+06,1.26312e+06,1.39938e+06,1.43851e+06,1.34786e+06,1.22307e+06,1.21267e+06,1.22817e+06,1.264e+06,1.32499e+06,1.40963e+06
1.5,1.01263,3.22631e+06,3.52925e+06,3.84488e+06,4.11948e+06,4.3356e+06,4.51892e+06,4.71903e+06,4.95788e+06,5.21203e+06,4.79823e+06,4.5455e+06,4.40488e+06,4.19574e+06,3.90954e+06,3.5856e+06,3.24946e+06,2.91122e+06,2.56699e+06,2.25141e+06,1.96572e+06,1.70836e+06,1.50926e+06,1.25262e+06,1.01992e+06,754817,492962,497445,712737,1.03395e+06,1.10524e+06,1.00222e+06,997332,930080,904939,856777,779657,720515,693225,684111,685688,641843,613660,635055,655150,474824,503997,534245,450702,392639,332893,392041,421379,412029,465718,546668,631740,699473,835014,995515,1.18444e+06,1.40501e+06,1.62251e+06,1.82995e+06,2.0435e+06,2.1782e+06,1.95486e+06,1.23367e+06,1.13322e+06,1.3584e+06,1.92847e+06,2.42906e+06,2.4753e+06,2.5897e+06,2.77805e+06,3.0053e+06
1.5,1.09053,2.16408e+06,2.37338e+06,2.59504e+06,2.78505e+06,2.89781e+06,2.94505e+06,3.06098e+06,3.24339e+06,3.44292e+06,2.82686e+06,2.47042e+06,2.28524e+06,2.06272e+06,1.78969e+06,1.50679e+06,1.24989e+06,1.05437e+06,906942,834712,821159,866038,902454,1.05371e+06,1.22102e+06,1.38963e+06,1.64322e+06,1.93399e+06,2.38315e+06,2.96908e+06,3.05366e+06,2.77211e+06,2.69794e+06,2.56082e+06,2.49085e+06,2.40492e+06,2.26366e+06,2.15909e+06,2.14234e+06,2.12925e+06,2.05411e+06,2.02198e+06,2.08019e+06,2.26191e+06,2.39168e+06,1.73751e+06,1.12419e+06,1.03627e+06,1.11369e+06,1.19247e+06,1.26744e+06,1.41497e+06,1.37184e+06,1.31514e+06,1.42782e+06,1.61852e+06,1.78698e+06,1.90499e+06,2.11279e+06,2.34159e+06,2.59502e+06,2.87938e+06,3.13239e+06,3.36639e+06,3.60643e+06,3.74129e+06,3.40004e+06,2.36023e+06,2.18118e+06,2.38243e+06,3.05532e+06,3.69468e+06,3.69128e+06,3.72504e+06,3.86124e+06,4.01872e+06
1.5,1.16842,1.45997e+06,1.58477e+06,1.72808e+06,1.83785e+06,1.85872e+06,1.76166e+06,1.80841e+06,1.94305e+06,2.10325e+06,1.35089e+06,969710,830394,734193,694229,747457,886105,1.06332e+06,1.23083e+06,1.36339e+06,1.46253e+06,1.55144e+06,1.59269e+06,1.85312e+06,2.15358e+06,2.2714e+06,2.44267e+06,2.66503e+06,3.12416e+06,3.79798e+06,3.86261e+06,3.4549e+06,3.31641e+06,3.1209e+06,3.00851e+06,2.88728e+06,2.71912e+06,2.61634e+06,2.6508e+06,2.6721e+06,2.59344e+06,2.627e+06,2.79608e+06,3.11809e+06,3.34731e+06,2.41447e+06,1.44386e+06,1.33413e+06,1.4156e+06,1.47852e+06,1.55674e+06,1.70128e+06,1.60386e+06,1.52901e+06,1.66111e+06,1.88926e+06,2.07926e+06,2.19118e+06,2.40692e+06,2.64958e+06,2.9228e+06,3.22625e+06,3.48897e+06,3.71795e+06,3.94843e+06,4.07462e+06,3.7013e+06,2.52453e+06,2.25155e+06,2.31953e+06,2.98004e+06,3.69633e+06,3.62042e+06,3.53645e+06,3.5792e+06,3.65679e+06
1.5,1.24632,736723,802051,895440,919978,891084,730393,737196,816189,912965,525430,758397,953154,1.16335e+06,1.40057e+06,1.63534e+06,1.85241e+06,2.02029e+06,2.1426e+06,2.20556e+06,2.22565e+06,2.22767e+06,2.20801e+06,2.49863e+06,2.85437e+06,2.86509e+06,2.89481e+06,2.99586e+06,3.39448e+06,4.05593e+06,4.07856e+06,3.59619e+06,3.40675e+06,3.17339e+06,3.01897e+06,2.86975e+06,2.69406e+06,2.60616e+06,2.68471e+06,2.7398e+06,2.67274e+06,2.76711e+06,3.01923e+06,3.43036e+06,3.7013e+06,2.54913e+06,1.37013e+06,1.27106e+06,1.3613e+06,1.4167e+06,1.49242e+06,1.6164e+06,1.49734e+06,1.43718e+06,1.57123e+06,1.80187e+06,1.98283e+06,2.07003e+06,2.26887e+06,2.50024e+06,2.76271e+06,3.04702e+06,3.28293e+06,3.47641e+06,3.66233e+06,3.76766e+06,3.45422e+06,2.35279e+06,2.05069e+06,1.98425e+06,2.55057e+06,3.23529e+06,3.09565e+06,2.90314e+06,2.84799e+06,2.83729e+06
