Distance[um],dz[um],Mag_Ex_um,Mag_Ex_um
0.484848,2.72,1.52284,0.512899
0.505051,2.72,1.47246,0.624687
0.525253,2.72,1.29973,0.476412
0.545455,2.72,1.29917,0.519828
0.565657,2.72,1.29953,0.567135
0.585859,2.72,1.30082,0.617665
0.606061,2.72,1.30305,0.67082
0.626263,2.72,1.30622,0.726079
0.646465,2.72,1.31034,0.782991
0.666667,2.72,1.3154,0.841179
0.686869,2.72,1.32139,0.900337
0.707071,2.72,1.3283,0.960233
0.727273,2.72,1.33611,1.02071
0.747475,2.72,1.34479,1.08168
0.767677,2.72,1.35433,1.14313
0.787879,2.72,1.36467,1.20511
0.808081,2.72,1.6024,1.38904
0.828283,2.72,1.61645,1.42077
0.848485,2.72,1.63073,1.45264
0.868687,2.72,1.64523,1.48464
0.888889,2.72,1.83995,1.69984
0.909091,2.72,1.89397,1.74219
0.929293,2.72,1.94834,1.78528
0.949495,2.72,2.00304,1.82911
0.969697,2.72,2.05801,1.87367
0.989899,2.72,2.11316,1.91897
1.0101,2.72,2.16839,1.96498
1.0303,2.72,1.94602,1.68386
1.05051,2.72,1.96139,1.66332
1.07071,2.72,1.9773,1.64285
1.09091,2.72,1.99374,1.62243
1.11111,2.72,2.0107,1.60209
1.13131,2.72,2.02815,1.5818
1.15152,2.72,2.04608,1.56158
1.17172,2.72,2.06449,1.54144
1.19192,2.72,2.08336,1.52136
1.21212,2.72,1.89785,1.57582
1.23232,2.72,1.86161,1.47908
1.25253,2.72,1.8313,1.38445
1.27273,2.72,1.80762,1.29199
1.29293,2.72,1.69047,0.966104
1.31313,2.72,1.72915,0.911803
1.33333,2.72,1.76896,0.858053
1.35354,2.72,1.80982,0.804843
1.37374,2.72,1.85167,0.75225
1.39394,2.72,1.89447,0.700433
1.41414,2.72,1.93819,0.64964
1.43434,2.72,1.98283,0.600199
1.45455,2.72,2.02841,0.552525
1.47475,2.72,2.07493,0.50712
1.49495,2.72,2.12246,0.464566
1.51515,2.72,2.17106,0.425533
1.53535,2.72,2.37234,0.494623
1.55556,2.72,2.38703,0.458339
1.57576,2.72,2.40253,0.42645
1.59596,2.72,2.64257,0.478597
1.61616,2.72,2.57674,0.502852
1.63636,2.72,2.55289,0.500499
1.65657,2.72,2.52936,0.501014
1.67677,2.72,2.50614,0.504348
1.69697,2.72,2.4832,0.510435
1.71717,2.72,2.46054,0.519202
1.73737,2.72,2.43814,0.530559
1.75758,2.72,2.41599,0.544405
1.77778,2.72,2.39409,0.560626
1.79798,2.72,2.37242,0.579096
1.81818,2.72,2.35099,0.599677
1.83838,2.72,2.32978,0.622217
1.85859,2.72,2.30881,0.646553
1.87879,2.72,2.28806,0.672507
1.89899,2.72,2.26754,0.699891
1.91919,2.72,2.24725,0.728502
1.93939,2.72,2.22721,0.758128
1.9596,2.72,2.20741,0.788541
1.9798,2.72,2.18787,0.819502
2,2.72,2.16861,0.850758
0,2.74,1.34692,0.81272
0.020202,2.74,1.35796,0.82109
0.040404,2.74,1.37065,0.834955
0.0606061,2.74,1.38506,0.854488
0.0808081,2.74,1.06496,0.963406
0.10101,2.74,1.09004,0.924397
0.121212,2.74,1.11532,0.885757
0.141414,2.74,1.14076,0.847764
0.161616,2.74,1.16635,0.810692
0.181818,2.74,1.19207,0.774813
0.20202,2.74,1.21791,0.740395
0.222222,2.74,1.24384,0.707704
0.242424,2.74,1.26985,0.677001
0.262626,2.74,1.29594,0.648547
0.282828,2.74,1.32208,0.622598
0.30303,2.74,1.34827,0.599408
0.323232,2.74,1.37451,0.579227
0.343434,2.74,1.40078,0.562304
0.363636,2.74,1.42708,0.548883
0.383838,2.74,1.45342,0.539207
0.40404,2.74,1.47978,0.533514
0.424242,2.74,1.50617,0.53204
0.444444,2.74,1.53259,0.535019
0.464646,2.74,1.55905,0.54268
0.484848,2.74,1.58555,0.555252
0.505051,2.74,1.33129,0.461277
0.525253,2.74,1.34956,0.475077
0.545455,2.74,1.35066,0.513525
0.565657,2.74,1.35264,0.556556
0.585859,2.74,1.35551,0.60345
0.606061,2.74,1.35929,0.65356
0.626263,2.74,1.36398,0.706314
0.646465,2.74,1.36959,0.76121
0.666667,2.74,1.37611,0.817819
0.686869,2.74,1.38353,0.875787
0.707071,2.74,1.39185,0.934831
0.727273,2.74,1.40104,0.994741
0.747475,2.74,1.41109,1.05538
0.767677,2.74,1.42197,1.11668
0.787879,2.74,1.43364,1.17866
0.808081,2.74,1.68106,1.34256
0.828283,2.74,1.69481,1.37366
0.848485,2.74,1.70884,1.40493
0.868687,2.74,1.72312,1.43636
0.888889,2.74,1.73766,1.46794
0.909091,2.74,1.96983,1.68362
0.929293,2.74,2.0231,1.72477
0.949495,2.74,2.07689,1.76677
0.969697,2.74,2.13113,1.80962
0.989899,2.74,2.18572,1.85331
1.0101,2.74,2.24054,1.89784
1.0303,2.74,2.03519,1.65261
1.05051,2.74,2.05104,1.6324
1.07071,2.74,2.06735,1.61226
1.09091,2.74,2.08412,1.59221
1.11111,2.74,2.10132,1.57225
1.13131,2.74,2.11894,1.55237
1.15152,2.74,2.13699,1.53259
1.17172,2.74,2.15544,1.51289
1.19192,2.74,2.17429,1.4933
1.21212,2.74,2.19353,1.4738
1.23232,2.74,1.97428,1.49162
1.25253,2.74,1.94632,1.40001
1.27273,2.74,1.92528,1.3112
1.29293,2.74,1.77913,0.96568
1.31313,2.74,1.81605,0.912257
1.33333,2.74,1.85401,0.859541
1.35354,2.74,1.89297,0.8076
1.37374,2.74,1.93291,0.756586
1.39394,2.74,1.97383,0.706737
1.41414,2.74,2.01574,0.658374
1.43434,2.74,2.05867,0.611906
1.45455,2.74,2.10269,0.567823
1.47475,2.74,2.14785,0.526702
1.49495,2.74,2.31009,0.560815
1.51515,2.74,2.32182,0.521925
1.53535,2.74,2.33438,0.486551
1.55556,2.74,2.3477,0.455163
1.57576,2.74,2.36173,0.428254
1.59596,2.74,2.54578,0.497774
1.61616,2.74,2.5362,0.528825
1.63636,2.74,2.52686,0.560294
1.65657,2.74,2.4742,0.535152
1.67677,2.74,2.44991,0.539711
1.69697,2.74,2.42589,0.546894
1.71717,2.74,2.40213,0.556628
1.73737,2.74,2.37862,0.56883
1.75758,2.74,2.35537,0.583402
1.77778,2.74,2.33238,0.600236
1.79798,2.74,2.30963,0.619209
1.81818,2.74,2.28713,0.640187
1.83838,2.74,2.26488,0.663023
1.85859,2.74,2.2429,0.687557
1.87879,2.74,2.22117,0.713617
1.89899,2.74,2.19973,0.741018
1.91919,2.74,2.17856,0.769563
1.93939,2.74,2.15769,0.799041
1.9596,2.74,2.13713,0.829231
1.9798,2.74,2.11689,0.859898
2,2.74,2.097,0.890793
0,2.76,1.34043,0.814518
0.020202,2.76,1.34699,0.819744
0.040404,2.76,1.35514,0.829647
0.0606061,2.76,1.36494,0.844506
0.0808081,2.76,1.37647,0.864306
0.10101,2.76,1.06075,0.952185
0.121212,2.76,1.08732,0.914436
0.141414,2.76,1.11419,0.877295
0.161616,2.76,1.14133,0.841021
0.181818,2.76,1.1687,0.805871
0.20202,2.76,1.19628,0.772098
0.222222,2.76,1.22406,0.739952
0.242424,2.76,1.252,0.709681
0.262626,2.76,1.28009,0.681529
0.282828,2.76,1.30831,0.655738
0.30303,2.76,1.33665,0.632546
0.323232,2.76,1.36508,0.612189
0.343434,2.76,1.3936,0.5949
0.363636,2.76,1.4222,0.580908
0.383838,2.76,1.45086,0.570441
0.40404,2.76,1.47957,0.563723
0.424242,2.76,1.50833,0.560974
0.444444,2.76,1.53714,0.562413
0.464646,2.76,1.56599,0.568254
0.484848,2.76,1.61153,0.484082
0.505051,2.76,1.62184,0.491056
0.525253,2.76,1.3803,0.498187
0.545455,2.76,1.40492,0.544612
0.565657,2.76,1.43057,0.595267
0.585859,2.76,1.41218,0.59169
0.606061,2.76,1.41773,0.638248
0.626263,2.76,1.42418,0.688025
0.646465,2.76,1.43155,0.740469
0.666667,2.76,1.43982,0.795101
0.686869,2.76,1.449,0.851515
0.707071,2.76,1.45907,0.909378
0.727273,2.76,1.47002,0.96843
0.747475,2.76,1.48183,1.02848
0.767677,2.76,1.49447,1.08942
0.787879,2.76,1.50792,1.1512
0.808081,2.76,1.76673,1.29674
0.828283,2.76,1.78023,1.3271
0.848485,2.76,1.79404,1.35767
0.868687,2.76,1.80815,1.38844
0.888889,2.76,1.82255,1.4194
0.909091,2.76,1.83723,1.45053
0.929293,2.76,2.10702,1.66743
0.949495,2.76,2.15918,1.70703
0.969697,2.76,2.21203,1.7476
0.989899,2.76,2.26547,1.78913
1.0101,2.76,2.31935,1.83162
1.0303,2.76,2.12321,1.61901
1.05051,2.76,2.13915,1.59925
1.07071,2.76,2.1555,1.57958
1.09091,2.76,2.17223,1.56003
1.11111,2.76,2.18935,1.54058
1.13131,2.76,2.20684,1.52125
1.15152,2.76,2.2247,1.50203
1.17172,2.76,2.24292,1.48293
1.19192,2.76,2.2615,1.46396
1.21212,2.76,2.28042,1.44511
1.23232,2.76,2.29968,1.4264
1.25253,2.76,2.06128,1.41796
1.27273,2.76,2.04147,1.33359
1.29293,2.76,1.86535,0.968473
1.31313,2.76,1.90034,0.916181
1.33333,2.76,1.93636,0.864814
1.35354,2.76,1.97343,0.814518
1.37374,2.76,2.01156,0.765522
1.39394,2.76,2.05079,0.71814
1.41414,2.76,2.09118,0.672771
1.43434,2.76,2.13281,0.6299
1.45455,2.76,2.25684,0.627526
1.47475,2.76,2.26555,0.586902
1.49495,2.76,2.2751,0.549029
1.51515,2.76,2.28545,0.514325
1.53535,2.76,2.29651,0.483228
1.55556,2.76,2.30824,0.456197
1.57576,2.76,2.32057,0.433709
1.59596,2.76,2.45063,0.515885
1.61616,2.76,2.43937,0.546559
1.63636,2.76,2.42839,0.577591
1.65657,2.76,2.41771,0.608964
1.67677,2.76,2.39224,0.573429
1.69697,2.76,2.36714,0.581388
1.71717,2.76,2.3423,0.591793
1.73737,2.76,2.31773,0.604563
1.75758,2.76,2.29343,0.619606
1.77778,2.76,2.26941,0.636817
1.79798,2.76,2.24566,0.656077
1.81818,2.76,2.22221,0.677257
1.83838,2.76,2.19904,0.700215
1.85859,2.76,2.17619,0.724794
1.87879,2.76,2.15365,0.750826
1.89899,2.76,2.13145,0.778132
1.91919,2.76,2.10959,0.806517
1.93939,2.76,2.0881,0.835777
1.9596,2.76,2.067,0.865693
1.9798,2.76,2.04631,0.896034
2,2.76,2.02605,0.926558
0,2.78,1.34211,0.814763
0.020202,2.78,1.34442,0.817795
0.040404,2.78,1.34826,0.824701
0.0606061,2.78,1.35368,0.835865
0.0808081,2.78,1.36076,0.851378
0.10101,2.78,1.36955,0.871039
0.121212,2.78,1.06587,0.937342
0.141414,2.78,1.09376,0.901027
0.161616,2.78,1.12204,0.86555
0.181818,2.78,1.15068,0.831154
0.20202,2.78,1.17966,0.798077
0.222222,2.78,1.20894,0.766553
0.242424,2.78,1.23849,0.736815
0.262626,2.78,1.26829,0.709094
0.282828,2.78,1.29831,0.683614
0.30303,2.78,1.32853,0.6606
0.323232,2.78,1.35892,0.640272
0.343434,2.78,1.38946,0.622849
0.363636,2.78,1.42014,0.608544
0.383838,2.78,1.45093,0.59757
0.40404,2.78,1.48183,0.590135
0.424242,2.78,1.51281,0.586446
0.444444,2.78,1.54387,0.586705
0.464646,2.78,1.60225,0.494902
0.484848,2.78,1.61155,0.498495
0.505051,2.78,1.62171,0.503557
0.525253,2.78,1.63261,0.510101
0.545455,2.78,1.43125,0.533551
0.565657,2.78,1.45726,0.578271
0.585859,2.78,1.48436,0.627122
0.606061,2.78,1.51251,0.679406
0.626263,2.78,1.48507,0.671321
0.646465,2.78,1.49432,0.720842
0.666667,2.78,1.50451,0.773061
0.686869,2.78,1.51563,0.827522
0.707071,2.78,1.52766,0.883842
0.727273,2.78,1.5406,0.941708
0.747475,2.78,1.55443,1.00088
0.767677,2.78,1.56913,1.0612
0.787879,2.78,1.84361,1.22268
0.808081,2.78,1.85653,1.25185
0.828283,2.78,1.8698,1.28131
0.848485,2.78,1.88342,1.31104
0.868687,2.78,1.89738,1.34103
0.888889,2.78,1.91166,1.37125
0.909091,2.78,1.92627,1.4017
0.929293,2.78,2.19809,1.61494
0.949495,2.78,2.248,1.65149
0.969697,2.78,2.2989,1.68916
0.989899,2.78,2.35069,1.72792
1.0101,2.78,2.40321,1.76776
1.0303,2.78,2.20835,1.58321
1.05051,2.78,2.2241,1.56403
1.07071,2.78,2.24021,1.54498
1.09091,2.78,2.25668,1.52606
1.11111,2.78,2.27349,1.50728
1.13131,2.78,2.29064,1.48863
1.15152,2.78,2.30813,1.47013
1.17172,2.78,2.32596,1.45178
1.19192,2.78,2.34411,1.43358
1.21212,2.78,2.3626,1.41554
1.23232,2.78,2.3814,1.39766
1.25253,2.78,2.40052,1.37995
1.27273,2.78,2.15619,1.35894
1.29293,2.78,1.94857,0.974333
1.31313,2.78,1.98165,0.923428
1.33333,2.78,2.01587,0.873731
1.35354,2.78,2.05127,0.825462
1.37374,2.78,2.08791,0.778929
1.39394,2.78,2.12588,0.734521
1.41414,2.78,2.21243,0.694505
1.43434,2.78,2.21805,0.652839
1.45455,2.78,2.22453,0.613276
1.47475,2.78,2.23181,0.576182
1.49495,2.78,2.23984,0.541941
1.51515,2.78,2.24856,0.510957
1.53535,2.78,2.25792,0.483656
1.55556,2.78,2.26786,0.46048
1.57576,2.78,2.27835,0.441896
1.59596,2.78,2.35625,0.53255
1.61616,2.78,2.34346,0.56276
1.63636,2.78,2.33104,0.593276
1.65657,2.78,2.31897,0.62408
1.67677,2.78,2.30727,0.655154
1.69697,2.78,2.29593,0.686483
1.71717,2.78,2.28095,0.62452
1.73737,2.78,2.2554,0.637594
1.75758,2.78,2.23015,0.652863
1.77778,2.78,2.20522,0.670227
1.79798,2.78,2.18061,0.689572
1.81818,2.78,2.15635,0.710773
1.83838,2.78,2.13243,0.73369
1.85859,2.78,2.10889,0.758172
1.87879,2.78,2.08574,0.784056
1.89899,2.78,2.063,0.811166
1.91919,2.78,2.04069,0.839313
1.93939,2.78,2.01884,0.868295
1.9596,2.78,1.99747,0.897898
1.9798,2.78,1.97661,0.927896
2,2.78,1.95629,0.95805
0,2.8,1.35109,0.812602
0.020202,2.8,1.34938,0.814303
0.040404,2.8,1.34913,0.819086
0.0606061,2.8,1.35039,0.827444
0.0808081,2.8,1.35324,0.839575
0.10101,2.8,1.35773,0.855383
0.121212,2.8,1.05079,0.954464
0.141414,2.8,1.07925,0.918936
0.161616,2.8,1.10826,0.884245
0.181818,2.8,1.13777,0.850617
0.20202,2.8,1.16776,0.818275
0.222222,2.8,1.19818,0.78744
0.242424,2.8,1.229,0.758328
0.262626,2.8,1.26018,0.731154
0.282828,2.8,1.29168,0.706129
0.30303,2.8,1.32349,0.683462
0.323232,2.8,1.35556,0.663359
0.343434,2.8,1.38787,0.646021
0.363636,2.8,1.4204,0.63165
0.383838,2.8,1.45311,0.620441
0.40404,2.8,1.486,0.612588
0.424242,2.8,1.51902,0.608283
0.444444,2.8,1.55217,0.607713
0.464646,2.8,1.60272,0.510896
0.484848,2.8,1.61172,0.513064
0.505051,2.8,1.62166,0.516559
0.525253,2.8,1.63245,0.521394
0.545455,2.8,1.4573,0.528765
0.565657,2.8,1.48351,0.56729
0.585859,2.8,1.51096,0.610591
0.606061,2.8,1.53958,0.657918
0.626263,2.8,1.56932,0.708601
0.646465,2.8,1.6001,0.76205
0.666667,2.8,1.56876,0.751856
0.686869,2.8,1.58186,0.803931
0.707071,2.8,1.59593,0.858308
0.727273,2.8,1.61096,0.914627
0.747475,2.8,1.62693,0.972598
0.767677,2.8,1.64383,1.03201
0.787879,2.8,1.93546,1.18026
0.808081,2.8,1.94813,1.20828
0.828283,2.8,1.96119,1.23667
0.848485,2.8,1.97463,1.2654
0.868687,2.8,1.98844,1.29445
0.888889,2.8,2.00261,1.32379
0.909091,2.8,2.01714,1.35341
0.929293,2.8,2.03202,1.3833
0.949495,2.8,2.34174,1.60212
0.969697,2.8,2.39023,1.6362
0.989899,2.8,2.43997,1.67151
1.0101,2.8,2.49078,1.70805
1.0303,2.8,2.28944,1.54555
1.05051,2.8,2.30483,1.5271
1.07071,2.8,2.32056,1.50881
1.09091,2.8,2.33662,1.49068
1.11111,2.8,2.35301,1.47272
1.13131,2.8,2.36973,1.45492
1.15152,2.8,2.38678,1.4373
1.17172,2.8,2.40415,1.41985
1.19192,2.8,2.42185,1.40259
1.21212,2.8,2.43987,1.38552
1.23232,2.8,2.45822,1.36864
1.25253,2.8,2.47689,1.35196
1.27273,2.8,2.2703,1.38714
1.29293,2.8,2.02872,0.983117
1.31313,2.8,2.06015,0.933865
1.33333,2.8,2.09291,0.886163
1.35354,2.8,2.17522,0.805081
1.37374,2.8,2.17673,0.761604
1.39394,2.8,2.17918,0.71941
1.41414,2.8,2.18251,0.678788
1.43434,2.8,2.18665,0.640051
1.45455,2.8,2.19156,0.603529
1.47475,2.8,2.19719,0.569574
1.49495,2.8,2.20348,0.538556
1.51515,2.8,2.2104,0.510867
1.53535,2.8,2.21789,0.486918
1.55556,2.8,2.22592,0.46714
1.57576,2.8,2.23446,0.451983
1.59596,2.8,2.24346,0.441918
1.61616,2.8,2.24788,0.577096
1.63636,2.8,2.23423,0.607021
1.65657,2.8,2.22103,0.637186
1.67677,2.8,2.20827,0.667576
1.69697,2.8,2.19595,0.698175
1.71717,2.8,2.18407,0.72897
1.73737,2.8,2.19167,0.66776
1.75758,2.8,2.16561,0.683024
1.77778,2.8,2.13994,0.70033
1.79798,2.8,2.11465,0.719569
1.81818,2.8,2.08977,0.740619
1.83838,2.8,2.06533,0.763346
1.85859,2.8,2.04133,0.787603
1.87879,2.8,2.01782,0.813231
1.89899,2.8,1.9948,0.840057
1.91919,2.8,1.97232,0.867898
1.93939,2.8,1.95041,0.896555
1.9596,2.8,1.92909,0.92582
1.9798,2.8,1.90839,0.955469
2,2.8,1.88836,0.985268
0,2.82,1.36654,0.807322
0.020202,2.82,1.36102,0.808464
0.040404,2.82,1.35689,0.811913
0.0606061,2.82,1.35422,0.818266
0.0808081,2.82,1.35305,0.827829
0.10101,2.82,1.35346,0.840614
0.121212,2.82,1.3555,0.856337
0.141414,2.82,1.07052,0.931043
0.161616,2.82,1.0998,0.897115
0.181818,2.82,1.12976,0.864259
0.20202,2.82,1.16034,0.832682
0.222222,2.82,1.19151,0.80259
0.242424,2.82,1.22321,0.774185
0.262626,2.82,1.25542,0.747665
0.282828,2.82,1.28807,0.723228
0.30303,2.82,1.32115,0.701067
0.323232,2.82,1.35461,0.681372
0.343434,2.82,1.38841,0.664332
0.363636,2.82,1.42252,0.650129
0.383838,2.82,1.45692,0.638947
0.40404,2.82,1.49156,0.630965
0.424242,2.82,1.52643,0.626356
0.444444,2.82,1.59543,0.526218
0.464646,2.82,1.60297,0.526084
0.484848,2.82,1.61161,0.527135
0.505051,2.82,1.62126,0.529381
0.525253,2.82,1.63187,0.532834
0.545455,2.82,1.64333,0.537504
0.565657,2.82,1.50885,0.561834
0.585859,2.82,1.5365,0.599327
0.606061,2.82,1.56547,0.641461
0.626263,2.82,1.59568,0.687513
0.646465,2.82,1.62708,0.73684
0.666667,2.82,1.65959,0.78888
0.686869,2.82,1.69315,0.843147
0.707071,2.82,1.66279,0.832982
0.727273,2.82,1.67987,0.887356
0.747475,2.82,1.69797,0.943763
0.767677,2.82,1.71707,1.00193
0.787879,2.82,2.02736,1.13998
0.808081,2.82,2.03979,1.16664
0.828283,2.82,2.05263,1.19375
0.848485,2.82,2.06588,1.22127
0.868687,2.82,2.07954,1.24919
0.888889,2.82,2.09359,1.27748
0.909091,2.82,2.10803,1.30611
0.929293,2.82,2.12285,1.33505
0.949495,2.82,2.13804,1.3643
0.969697,2.82,2.4848,1.59097
0.989899,2.82,2.53218,1.62211
1.0101,2.82,2.58104,1.65462
1.0303,2.82,2.36591,1.50653
1.05051,2.82,2.38088,1.48899
1.07071,2.82,2.39618,1.47162
1.09091,2.82,2.41181,1.45445
1.11111,2.82,2.42778,1.43747
1.13131,2.82,2.44408,1.42069
1.15152,2.82,2.46072,1.40411
1.17172,2.82,2.47769,1.38775
1.19192,2.82,2.495,1.3716
1.21212,2.82,2.51266,1.35567
1.23232,2.82,2.53065,1.33997
1.25253,2.82,2.549,1.32451
1.27273,2.82,2.56769,1.30928
1.29293,2.82,2.10625,0.994696
1.31313,2.82,2.15139,0.872088
1.33333,2.82,2.14966,0.828778
1.35354,2.82,2.14886,0.786389
1.37374,2.82,2.14894,0.74516
1.39394,2.82,2.14986,0.705348
1.41414,2.82,2.15156,0.667231
1.43434,2.82,2.154,0.631106
1.45455,2.82,2.15713,0.597292
1.47475,2.82,2.16092,0.566125
1.49495,2.82,2.16532,0.537964
1.51515,2.82,2.1703,0.513185
1.53535,2.82,2.17583,0.492186
1.55556,2.82,2.18187,0.475385
1.57576,2.82,2.1884,0.463219
1.59596,2.82,2.19539,0.456144
1.61616,2.82,2.15224,0.589275
1.63636,2.82,2.13765,0.618542
1.65657,2.82,2.1236,0.648006
1.67677,2.82,2.11008,0.677652
1.69697,2.82,2.09709,0.707468
1.71717,2.82,2.08463,0.737439
1.73737,2.82,2.0727,0.767555
1.75758,2.82,2.10002,0.709937
1.77778,2.82,2.07381,0.726987
1.79798,2.82,2.04806,0.745942
1.81818,2.82,2.02282,0.766684
1.83838,2.82,1.99809,0.789084
1.85859,2.82,1.97392,0.813
1.87879,2.82,1.95034,0.838275
1.89899,2.82,1.92736,0.864742
1.91919,2.82,1.90504,0.892221
1.93939,2.82,1.88341,0.92052
1.9596,2.82,1.86249,0.949431
1.9798,2.82,1.84235,0.978739
2,2.82,1.823,1.00821
0,2.84,1.38765,0.798348
0.020202,2.84,1.37854,0.799615
0.040404,2.84,1.37075,0.802428
0.0606061,2.84,1.36435,0.807489
0.0808081,2.84,1.35938,0.815212
0.10101,2.84,1.35591,0.825713
0.121212,2.84,1.354,0.838818
0.141414,2.84,1.35372,0.854057
0.161616,2.84,1.09652,0.904214
0.181818,2.84,1.12646,0.872123
0.20202,2.84,1.15721,0.84133
0.222222,2.84,1.1887,0.812026
0.242424,2.84,1.22089,0.784398
0.262626,2.84,1.25373,0.758629
0.282828,2.84,1.28718,0.734902
0.30303,2.84,1.32118,0.713395
0.323232,2.84,1.35569,0.694282
0.343434,2.84,1.39068,0.677738
0.363636,2.84,1.42609,0.66393
0.383838,2.84,1.46189,0.653027
0.40404,2.84,1.49805,0.64519
0.424242,2.84,1.53452,0.640582
0.444444,2.84,1.59569,0.540775
0.464646,2.84,1.60268,0.539923
0.484848,2.84,1.61085,0.540135
0.505051,2.84,1.62014,0.541422
0.525253,2.84,1.63047,0.543794
0.545455,2.84,1.64178,0.547259
0.565657,2.84,1.65396,0.551825
0.585859,2.84,1.56054,0.592904
0.606061,2.84,1.58971,0.629589
0.626263,2.84,1.62029,0.670775
0.646465,2.84,1.65219,0.715767
0.666667,2.84,1.68533,0.763949
0.686869,2.84,1.71965,0.814787
0.707071,2.84,1.75509,0.867821
0.727273,2.84,1.79158,0.922676
0.747475,2.84,1.7668,0.914629
0.767677,2.84,2.10641,1.07815
0.787879,2.84,2.11813,1.10262
0.808081,2.84,2.13029,1.12766
0.828283,2.84,2.1429,1.15325
0.848485,2.84,2.15594,1.17935
0.868687,2.84,2.16942,1.20592
0.888889,2.84,2.18331,1.23293
0.909091,2.84,2.19763,1.26037
0.929293,2.84,2.21236,1.28819
0.949495,2.84,2.22749,1.31639
0.969697,2.84,2.58169,1.55606
0.989899,2.84,2.62649,1.58225
1.0101,2.84,2.4235,1.48358
1.0303,2.84,2.43775,1.46689
1.05051,2.84,2.45234,1.45041
1.07071,2.84,2.46729,1.43415
1.09091,2.84,2.48258,1.41811
1.11111,2.84,2.49823,1.40229
1.13131,2.84,2.51424,1.38671
1.15152,2.84,2.53061,1.37136
1.17172,2.84,2.54734,1.35626
1.19192,2.84,2.56445,1.3414
1.21212,2.84,2.58194,1.32681
1.23232,2.84,2.5998,1.31248
1.25253,2.84,2.58395,1.26654
1.27273,2.84,2.59434,1.24889
1.29293,2.84,2.36517,0.774698
1.31313,2.84,2.127,0.853656
1.33333,2.84,2.12375,0.812092
1.35354,2.84,2.12135,0.771595
1.37374,2.84,2.11974,0.732389
1.39394,2.84,2.1189,0.694718
1.41414,2.84,2.11877,0.658847
1.43434,2.84,2.11932,0.625059
1.45455,2.84,2.12052,0.593659
1.47475,2.84,2.12234,0.56497
1.49495,2.84,2.12475,0.539338
1.51515,2.84,2.12772,0.517124
1.53535,2.84,2.13122,0.498715
1.55556,2.84,2.13525,0.484512
1.57576,2.84,2.13978,0.47494
1.59596,2.84,2.1448,0.470443
1.61616,2.84,2.05639,0.599046
1.63636,2.84,2.04118,0.627594
1.65657,2.84,2.02662,0.656301
1.67677,2.84,2.01268,0.685152
1.69697,2.84,1.99938,0.714136
1.71717,2.84,1.98671,0.743242
1.73737,2.84,1.97467,0.772459
1.75758,2.84,1.96326,0.801777
1.77778,2.84,1.95248,0.831187
1.79798,2.84,1.98124,0.768566
1.81818,2.84,1.95591,0.788856
1.83838,2.84,1.93122,0.810804
1.85859,2.84,1.90719,0.834274
1.87879,2.84,1.88388,0.859113
1.89899,2.84,1.8613,0.885158
1.91919,2.84,1.83951,0.912234
1.93939,2.84,1.81855,0.940151
1.9596,2.84,1.79846,0.968708
1.9798,2.84,1.77928,0.997693
2,2.84,1.76106,1.02688
0,2.86,1.4137,0.785244
0.020202,2.86,1.40118,0.787232
0.040404,2.86,1.38994,0.790018
0.0606061,2.86,1.38001,0.794411
0.0808081,2.86,1.37145,0.800931
0.10101,2.86,1.36431,0.809801
0.121212,2.86,1.35865,0.820954
0.141414,2.86,1.35454,0.834026
0.161616,2.86,1.35204,0.848361
0.181818,2.86,1.12776,0.874297
0.20202,2.86,1.15819,0.844296
0.222222,2.86,1.18956,0.815814
0.242424,2.86,1.22181,0.789022
0.262626,2.86,1.25489,0.764091
0.282828,2.86,1.28873,0.741185
0.30303,2.86,1.32328,0.720468
0.323232,2.86,1.3585,0.702102
0.343434,2.86,1.39433,0.686242
0.363636,2.86,1.43072,0.673044
0.383838,2.86,1.46763,0.662659
0.40404,2.86,1.50502,0.655236
0.424242,2.86,1.59018,0.555555
0.444444,2.86,1.59521,0.553278
0.464646,2.86,1.60153,0.551947
0.484848,2.86,1.60913,0.551573
0.505051,2.86,1.61795,0.552162
0.525253,2.86,1.62792,0.553724
0.545455,2.86,1.63898,0.556265
0.565657,2.86,1.65104,0.559793
0.585859,2.86,1.58268,0.590981
0.606061,2.86,1.61191,0.621939
0.626263,2.86,1.64272,0.658004
0.646465,2.86,1.67501,0.698427
0.666667,2.86,1.70869,0.742542
0.686869,2.86,1.74369,0.789758
0.707071,2.86,1.77992,0.839568
0.727273,2.86,1.81733,0.891541
0.747475,2.86,1.85585,0.945327
0.767677,2.86,2.2008,1.06755
0.787879,2.86,2.22366,1.09208
0.808081,2.86,2.24669,1.11685
0.828283,2.86,2.23133,1.11608
0.848485,2.86,2.24413,1.14048
0.868687,2.86,2.25739,1.16545
0.888889,2.86,2.27109,1.19095
0.909091,2.86,2.28524,1.21696
0.929293,2.86,2.29983,1.24344
0.949495,2.86,2.31485,1.27037
0.969697,2.86,2.33029,1.29772
0.989899,2.86,2.72238,1.55482
1.0101,2.86,2.49155,1.44299
1.0303,2.86,2.50555,1.42752
1.05051,2.86,2.51993,1.4123
1.07071,2.86,2.53469,1.39732
1.09091,2.86,2.54984,1.3826
1.11111,2.86,2.56538,1.36813
1.13131,2.86,2.58133,1.35393
1.15152,2.86,2.5415,1.29491
1.17172,2.86,2.54963,1.27794
1.19192,2.86,2.55782,1.26102
1.21212,2.86,2.56607,1.24413
