Distance[um],dz[um],Mag_Ey_um,Mag_Ey_um
1.81818,1.88,0.981576,0.79883
1.83838,1.88,1.012,0.790279
1.85859,1.88,1.0434,0.782249
1.87879,1.88,0.485947,0.54553
1.89899,1.88,0.417158,0.464981
1.91919,1.88,0.343547,0.380307
1.93939,1.88,0.265066,0.291487
1.9596,1.88,0.181674,0.198504
1.9798,1.88,0.0933302,0.101345
2,1.88,0,0
0,1.9,0,0
0.020202,1.9,0.0520443,0.129411
0.040404,1.9,0.102019,0.254176
0.0606061,1.9,0.149947,0.374299
0.0808081,1.9,0.195849,0.489783
0.10101,1.9,0.239742,0.600634
0.121212,1.9,0.281639,0.706855
0.141414,1.9,0.321548,0.808451
0.161616,1.9,0.359475,0.905428
0.181818,1.9,0.395423,0.997791
0.20202,1.9,0.42939,1.08554
0.222222,1.9,0.368848,1.28794
0.242424,1.9,0.296243,1.31411
0.262626,1.9,0.227867,1.33637
0.282828,1.9,0.167754,1.35479
0.30303,1.9,0.119978,1.36942
0.323232,1.9,0.252951,1.51388
0.343434,1.9,0.279342,1.45157
0.363636,1.9,0.353847,1.39686
0.383838,1.9,0.46668,1.35083
0.40404,1.9,0.608464,1.31441
0.424242,1.9,0.770228,1.28843
0.444444,1.9,1.15193,1.33281
0.464646,1.9,1.36256,1.33593
0.484848,1.9,1.56633,1.36164
0.505051,1.9,1.76017,1.40831
0.525253,1.9,1.94494,1.47363
0.545455,1.9,2.1254,1.55463
0.565657,1.9,2.33004,1.63589
0.585859,1.9,2.57005,1.73382
0.606061,1.9,2.79873,1.84842
0.626263,1.9,3.01278,1.97231
0.646465,1.9,3.2098,2.09969
0.666667,1.9,3.38828,2.22638
0.686869,1.9,4.52645,2.82963
0.707071,1.9,5.0106,3.07538
0.727273,1.9,5.93474,3.54816
0.747475,1.9,6.64646,4.05888
0.767677,1.9,7.42717,4.55254
0.787879,1.9,8.13811,5.00672
0.808081,1.9,8.77393,5.41239
0.828283,1.9,7.48267,4.72597
0.848485,1.9,6.74215,4.56373
0.868687,1.9,6.16383,4.30512
0.888889,1.9,5.51885,3.98475
0.909091,1.9,4.80716,3.60246
0.929293,1.9,4.02876,3.15814
0.949495,1.9,3.34505,2.71811
0.969697,1.9,1.52402,1.87847
0.989899,1.9,0.81856,0.902007
1.0101,1.9,1.11721,0.571367
1.0303,1.9,2.32695,1.08799
1.05051,1.9,3.95613,2.13452
1.07071,1.9,5.11452,2.87476
1.09091,1.9,6.08728,3.49689
1.11111,1.9,6.99919,4.00881
1.13131,1.9,8.75988,5.07796
1.15152,1.9,9.1646,5.26366
1.17172,1.9,9.50733,5.41457
1.19192,1.9,9.25914,4.97787
1.21212,1.9,9.39742,4.9132
1.23232,1.9,8.61349,4.46668
1.25253,1.9,6.65919,3.74256
1.27273,1.9,5.95616,3.35194
1.29293,1.9,5.50143,3.16572
1.31313,1.9,5.02253,2.98222
1.33333,1.9,4.52185,2.80723
1.35354,1.9,4.00627,2.64799
1.37374,1.9,3.48716,2.51324
1.39394,1.9,2.83117,2.22341
1.41414,1.9,2.56343,2.18689
1.43434,1.9,2.38843,2.18081
1.45455,1.9,2.18511,2.1249
1.47475,1.9,0.882207,1.41937
1.49495,1.9,0.73914,1.34971
1.51515,1.9,0.595177,1.27876
1.53535,1.9,0.463893,1.20873
1.55556,1.9,0.359504,1.14259
1.57576,1.9,0.296874,1.08401
1.59596,1.9,0.291514,1.0374
1.61616,1.9,0.359578,1.00791
1.63636,1.9,0.517867,1.0014
1.65657,1.9,0.674126,0.862394
1.67677,1.9,0.704091,0.848334
1.69697,1.9,0.733625,0.834872
1.71717,1.9,0.762658,0.821755
1.73737,1.9,0.791173,0.808801
1.75758,1.9,0.819209,0.795891
1.77778,1.9,0.846857,0.782976
1.79798,1.9,0.874262,0.770074
1.81818,1.9,0.901625,0.757269
1.83838,1.9,0.929197,0.744711
1.85859,1.9,0.957285,0.73262
1.87879,1.9,0.98625,0.72128
1.89899,1.9,0.405005,0.474775
1.91919,1.9,0.333777,0.38814
1.93939,1.9,0.257706,0.29736
1.9596,1.9,0.176746,0.202417
1.9798,1.9,0.090857,0.1033
2,1.9,0,0
0,1.92,0,0
0.020202,1.92,0.0533114,0.131188
0.040404,1.92,0.104572,0.257736
0.0606061,1.92,0.153802,0.379649
0.0808081,1.92,0.201017,0.496931
0.10101,1.92,0.24623,0.609586
0.121212,1.92,0.289449,0.717621
0.141414,1.92,0.33068,0.82104
0.161616,1.92,0.369924,0.919849
0.181818,1.92,0.452812,1.18844
0.20202,1.92,0.372596,1.22425
0.222222,1.92,0.295794,1.25613
0.242424,1.92,0.22588,1.28408
0.262626,1.92,0.166373,1.30814
0.282828,1.92,0.120836,1.32834
0.30303,1.92,0.0928777,1.34477
0.323232,1.92,0.223304,1.47628
0.343434,1.92,0.292857,1.4202
0.363636,1.92,0.398924,1.37228
0.383838,1.92,0.53324,1.33342
0.40404,1.92,0.687948,1.30437
0.424242,1.92,0.855598,1.28579
0.444444,1.92,1.02915,1.27821
0.464646,1.92,1.40318,1.28658
0.484848,1.92,1.61232,1.31584
0.505051,1.92,1.80725,1.36613
0.525253,1.92,1.99102,1.43491
0.545455,1.92,2.1706,1.51897
0.565657,1.92,2.31065,1.59206
0.585859,1.92,2.54637,1.68558
0.606061,1.92,2.77124,1.79637
0.626263,1.92,2.98192,1.91686
0.646465,1.92,3.17594,2.04111
0.666667,1.92,4.42112,2.69243
0.686869,1.92,4.7553,2.86973
0.707071,1.92,5.39229,3.20359
0.727273,1.92,6.34167,3.7134
0.747475,1.92,7.28985,4.28169
0.767677,1.92,8.07768,4.79324
0.787879,1.92,8.79225,5.2582
0.808081,1.92,9.82993,6.55219
0.828283,1.92,10.3445,7.0337
0.848485,1.92,10.3584,7.50461
0.868687,1.92,10.5154,7.53585
0.888889,1.92,9.11948,6.7556
0.909091,1.92,7.5784,5.83344
0.929293,1.92,5.89266,4.76923
0.949495,1.92,4.43595,3.71899
0.969697,1.92,2.52318,2.41593
0.989899,1.92,0.899455,0.877074
1.0101,1.92,0.956214,0.489416
1.0303,1.92,2.79391,1.38169
1.05051,1.92,4.49918,2.52287
1.07071,1.92,5.57371,3.27086
1.09091,1.92,6.65848,3.89216
1.11111,1.92,7.642,4.44966
1.13131,1.92,8.51822,4.92897
1.15152,1.92,11.2319,6.11248
1.17172,1.92,11.5614,6.14345
1.19192,1.92,11.7841,6.09861
1.21212,1.92,11.895,5.97726
1.23232,1.92,9.51575,4.82575
1.25253,1.92,7.43209,3.92965
1.27273,1.92,5.75356,3.1995
1.29293,1.92,5.28942,2.99926
1.31313,1.92,4.80092,2.80114
1.33333,1.92,4.28983,2.6118
1.35354,1.92,3.76243,2.43942
1.37374,1.92,3.09918,2.20647
1.39394,1.92,2.81802,2.1528
1.41414,1.92,2.60244,2.15752
1.43434,1.92,2.37849,2.08857
1.45455,1.92,2.16437,2.02511
1.47475,1.92,1.96091,1.96882
1.49495,1.92,0.736297,1.31003
1.51515,1.92,0.574155,1.2412
1.53535,1.92,0.426556,1.17375
1.55556,1.92,0.311067,1.11074
1.57576,1.92,0.245898,1.05598
1.59596,1.92,0.249909,1.01398
1.61616,1.92,0.3426,0.989999
1.63636,1.92,0.577916,0.869014
1.65657,1.92,0.607337,0.851196
1.67677,1.92,0.636478,0.834106
1.69697,1.92,0.665165,0.817439
1.71717,1.92,0.693275,0.800955
1.73737,1.92,0.72074,0.784482
1.75758,1.92,0.747546,0.767917
1.77778,1.92,0.773732,0.75122
1.79798,1.92,0.799391,0.734421
1.81818,1.92,0.82467,0.717617
1.83838,1.92,0.84977,0.700971
1.85859,1.92,0.874944,0.684713
1.87879,1.92,0.900502,0.66914
1.89899,1.92,0.926805,0.654617
1.91919,1.92,0.324045,0.395973
1.93939,1.92,0.250372,0.303233
1.9596,1.92,0.171836,0.206331
1.9798,1.92,0.0883914,0.105256
2,1.92,0,0
0,1.94,0,0
0.020202,1.94,0.0546963,0.132975
0.040404,1.94,0.107372,0.261317
0.0606061,1.94,0.158042,0.38503
0.0808081,1.94,0.206719,0.50412
0.10101,1.94,0.253412,0.618592
0.121212,1.94,0.298124,0.728452
0.141414,1.94,0.541797,1.06615
0.161616,1.94,0.454409,1.11156
0.181818,1.94,0.370087,1.15309
0.20202,1.94,0.291746,1.19069
0.222222,1.94,0.222346,1.22436
0.242424,1.94,0.164894,1.2541
0.262626,1.94,0.122439,1.27994
0.282828,1.94,0.0980776,1.30194
0.30303,1.94,0.0949493,1.32017
0.323232,1.94,0.212231,1.43925
0.343434,1.94,0.319724,1.38962
0.363636,1.94,0.453204,1.34865
0.383838,1.94,0.605927,1.31705
0.40404,1.94,0.771556,1.29541
0.424242,1.94,0.944161,1.28421
0.444444,1.94,1.11822,1.28382
0.464646,1.94,1.28862,1.29445
0.484848,1.94,1.45066,1.31623
0.505051,1.94,1.85673,1.32386
0.525253,1.94,2.0387,1.39618
0.545455,1.94,2.21565,1.4834
0.565657,1.94,2.29404,1.55019
0.585859,1.94,2.52544,1.63911
0.606061,1.94,2.74652,1.7459
0.626263,1.94,2.95386,1.86285
0.646465,1.94,4.29754,2.54701
0.666667,1.94,4.63233,2.70866
0.686869,1.94,4.99312,2.92423
0.707071,1.94,5.78274,3.3465
0.727273,1.94,6.75297,3.88764
0.747475,1.94,8.89888,4.935
0.767677,1.94,12.3612,6.66707
0.787879,1.94,13.1793,7.39235
0.808081,1.94,13.8944,8.04751
0.828283,1.94,14.4205,8.92773
0.848485,1.94,12.9622,8.7374
0.868687,1.94,12.6297,8.89853
0.888889,1.94,11.2433,8.13564
0.909091,1.94,9.71118,7.22877
0.929293,1.94,8.06344,6.19061
0.949495,1.94,5.1597,4.19806
0.969697,1.94,3.17817,2.96851
0.989899,1.94,1.29448,1.27639
1.0101,1.94,0.861746,0.471602
1.0303,1.94,2.29962,1.19149
1.05051,1.94,5.79519,3.94701
1.07071,1.94,8.6156,5.94637
1.09091,1.94,10.2574,6.662
1.11111,1.94,11.5518,7.24783
1.13131,1.94,12.6636,7.66616
1.15152,1.94,13.275,7.4247
1.17172,1.94,14.1688,7.37814
1.19192,1.94,14.3759,7.30129
1.21212,1.94,14.4754,7.14657
1.23232,1.94,10.4546,5.23793
1.25253,1.94,8.27213,4.20586
1.27273,1.94,6.19972,3.39138
1.29293,1.94,5.07863,2.83478
1.31313,1.94,4.58048,2.62161
1.33333,1.94,4.05882,2.41723
1.35354,1.94,3.51934,2.23069
1.37374,1.94,3.09273,2.14732
1.39394,1.94,2.80497,2.08379
1.41414,1.94,2.60228,2.07483
1.43434,1.94,2.37061,1.99795
1.45455,1.94,2.14617,1.92648
1.47475,1.94,1.92953,1.86265
1.49495,1.94,1.72727,1.80876
1.51515,1.94,1.55192,1.76728
1.53535,1.94,0.395737,1.13905
1.55556,1.94,0.269016,1.07936
1.57576,1.94,0.203396,1.0286
1.59596,1.94,0.221081,0.991415
1.61616,1.94,0.344923,0.973172
1.63636,1.94,0.512243,0.862283
1.65657,1.94,0.541152,0.84178
1.67677,1.94,0.569822,0.821795
1.69697,1.94,0.598025,0.802033
1.71717,1.94,0.625587,0.782268
1.73737,1.94,0.652387,0.76234
1.75758,1.94,0.678359,0.742156
1.77778,1.94,0.703489,0.72169
1.79798,1.94,0.727819,0.700984
1.81818,1.94,0.751444,0.680146
1.83838,1.94,0.77451,0.659351
1.85859,1.94,0.797222,0.638841
1.87879,1.94,0.819834,0.618927
1.89899,1.94,0.842656,0.599984
1.91919,1.94,0.866051,0.582457
1.93939,1.94,0.243067,0.309106
1.9596,1.94,0.166942,0.210244
1.9798,1.94,0.085934,0.107211
2,1.94,0,0
0,1.96,0,0
0.020202,1.96,0.056197,0.134771
0.040404,1.96,0.110413,0.264915
0.0606061,1.96,0.162661,0.390439
0.0808081,1.96,0.212947,0.511347
0.10101,1.96,0.635046,0.921316
0.121212,1.96,0.540644,0.976141
0.141414,1.96,0.449425,1.02721
0.161616,1.96,0.363747,1.07444
0.181818,1.96,0.286012,1.11778
0.20202,1.96,0.218668,1.15718
0.222222,1.96,0.164208,1.19264
0.242424,1.96,0.125168,1.22417
0.262626,1.96,0.104132,1.2518
0.282828,1.96,0.103726,1.27559
0.30303,1.96,0.126622,1.29562
0.323232,1.96,0.219648,1.40286
0.343434,1.96,0.359378,1.35989
0.363636,1.96,0.51564,1.32601
0.383838,1.96,0.683211,1.30175
0.40404,1.96,0.857275,1.28755
0.424242,1.96,1.03342,1.28371
0.444444,1.96,1.20765,1.29041
0.464646,1.96,1.37637,1.30771
0.484848,1.96,1.5364,1.33556
0.505051,1.96,1.68495,1.37376
0.525253,1.96,2.08851,1.35739
0.545455,1.96,2.2614,1.4479
0.565657,1.96,2.4428,1.54862
0.585859,1.96,2.50733,1.59454
0.606061,1.96,2.72463,1.69717
0.626263,1.96,4.15657,2.39347
0.646465,1.96,4.48952,2.53741
0.666667,1.96,4.85424,2.7417
0.686869,1.96,5.23868,2.99239
0.707071,1.96,6.18026,3.50235
0.727273,1.96,7.16813,4.06966
0.747475,1.96,9.79336,5.16192
0.767677,1.96,12.1296,6.35138
0.787879,1.96,17.4238,9.03769
0.808081,1.96,18.1994,9.75655
0.828283,1.96,17.0769,10.183
0.848485,1.96,15.7665,10.1521
0.868687,1.96,14.9626,10.4715
0.888889,1.96,13.5556,9.6874
0.909091,1.96,12.0023,8.76064
0.929293,1.96,9.50755,7.2516
0.949495,1.96,6.52783,5.18973
0.969697,1.96,3.83714,3.47176
0.989899,1.96,1.77122,1.76864
1.0101,1.96,0.904765,0.657374
1.0303,1.96,4.61398,3.12288
1.05051,1.96,7.60335,5.40066
1.07071,1.96,10.5124,7.43064
1.09091,1.96,12.9473,8.91631
1.11111,1.96,14.188,9.19385
1.13131,1.96,15.206,9.33328
1.15152,1.96,15.7533,9.12512
1.17172,1.96,16.8155,8.65418
1.19192,1.96,17.0009,8.54892
1.21212,1.96,13.6754,6.88641
1.23232,1.96,11.4203,5.69201
1.25253,1.96,9.1645,4.55593
1.27273,1.96,6.96686,3.5661
1.29293,1.96,4.86909,2.67266
1.31313,1.96,4.36138,2.44393
1.33333,1.96,3.82913,2.22367
1.35354,1.96,3.37842,2.1694
1.37374,1.96,3.08633,2.0901
1.39394,1.96,2.79201,2.01651
1.41414,1.96,2.60376,1.9944
1.43434,1.96,2.36483,1.90915
1.45455,1.96,2.13054,1.82924
1.47475,1.96,1.90126,1.75739
1.49495,1.96,1.6833,1.69644
1.51515,1.96,1.48896,1.64934
1.53535,1.96,1.3365,1.61914
1.55556,1.96,0.234204,1.04846
1.57576,1.96,0.170239,1.00191
1.59596,1.96,0.205925,0.969759
1.61616,1.96,0.36746,0.957483
1.63636,1.96,0.447148,0.857254
1.65657,1.96,0.475943,0.834248
1.67677,1.96,0.504549,0.811523
1.69697,1.96,0.532687,0.7888
1.71717,1.96,0.560131,0.765862
1.73737,1.96,0.586707,0.742562
1.75758,1.96,0.612296,0.718819
1.77778,1.96,0.636834,0.694619
1.79798,1.96,0.660309,0.670016
1.81818,1.96,0.682763,0.64513
1.83838,1.96,0.704293,0.620149
1.85859,1.96,0.725048,0.595327
1.87879,1.96,0.745232,0.570984
1.89899,1.96,0.765101,0.547511
1.91919,1.96,0.784968,0.525363
1.93939,1.96,0.805197,0.505061
1.9596,1.96,0.162067,0.214158
1.9798,1.96,0.0834852,0.109167
2,1.96,0,0
0,1.98,0,0
0.020202,1.98,0.0578113,0.136575
0.040404,1.98,0.113693,0.268531
0.0606061,1.98,0.732257,0.75448
0.0808081,1.98,0.630716,0.818382
0.10101,1.98,0.532942,0.878736
0.121212,1.98,0.440736,0.935416
0.141414,1.98,0.35594,0.988321
0.161616,1.98,0.280446,1.03737
0.181818,1.98,0.216188,1.08251
0.20202,1.98,0.165146,1.12372
0.222222,1.98,0.129343,1.16097
0.242424,1.98,0.110849,1.19429
0.262626,1.98,0.111778,1.22371
0.282828,1.98,0.134288,1.24929
0.30303,1.98,0.0928976,1.41229
0.323232,1.98,0.246414,1.36718
0.343434,1.98,0.412193,1.33106
0.363636,1.98,0.586123,1.30439
0.383838,1.98,0.764502,1.28756
0.40404,1.98,0.944033,1.28082
0.424242,1.98,1.12183,1.28429
0.444444,1.98,1.2954,1.29799
0.464646,1.98,1.46269,1.32181
0.484848,1.98,1.62203,1.3555
0.505051,1.98,1.77215,1.39872
0.525253,1.98,1.91221,1.451
0.545455,1.98,2.04176,1.51173
0.565657,1.98,2.48432,1.51603
0.585859,1.98,2.49211,1.55202
0.606061,1.98,3.9998,2.2332
0.626263,1.98,4.32743,2.35568
0.646465,1.98,4.69413,2.54709
0.666667,1.98,5.08544,2.79096
0.686869,1.98,5.49094,3.07335
0.707071,1.98,6.58361,3.66945
0.727273,1.98,8.40936,4.29211
0.747475,1.98,10.7771,5.47758
0.767677,1.98,13.2286,6.78234
0.787879,1.98,21.7946,10.8325
0.808081,1.98,22.6015,11.5837
0.828283,1.98,19.8714,11.5968
0.848485,1.98,18.675,11.6817
0.868687,1.98,17.2299,11.5391
0.888889,1.98,15.9697,11.3374
0.909091,1.98,13.8246,10.2586
0.929293,1.98,11.0179,8.38925
0.949495,1.98,7.9288,6.21885
0.969697,1.98,4.47541,3.86944
0.989899,1.98,2.27454,2.26646
1.0101,1.98,2.83598,1.64535
1.0303,1.98,6.31546,4.36246
1.05051,1.98,9.50443,6.89276
1.07071,1.98,12.4762,8.95817
1.09091,1.98,15.0034,10.5465
1.11111,1.98,16.9814,11.2624
1.13131,1.98,17.9809,11.3358
1.15152,1.98,18.4325,11.025
1.17172,1.98,18.6268,10.4807
1.19192,1.98,19.6525,9.82792
1.21212,1.98,14.6921,7.41668
1.23232,1.98,12.4052,6.17824
1.25253,1.98,10.0965,4.96608
1.27273,1.98,7.80523,3.8409
1.29293,1.98,4.66086,2.51354
1.31313,1.98,4.14378,2.2686
1.33333,1.98,3.66842,2.21719
1.35354,1.98,3.37741,2.12425
1.37374,1.98,3.07995,2.03498
1.39394,1.98,2.77917,1.95115
1.41414,1.98,2.6069,1.91648
1.43434,1.98,2.36117,1.8224
1.45455,1.98,2.11754,1.7336
1.47475,1.98,1.87615,1.65328
1.49495,1.98,1.64307,1.58479
1.51515,1.98,1.43036,1.53158
1.53535,1.98,1.25606,1.49722
1.55556,1.98,1.14415,1.4854
1.57576,1.98,0.145962,0.975963
1.59596,1.98,0.203994,0.949059
1.61616,1.98,0.354156,0.879681
1.63636,1.98,0.38303,0.854014
1.65657,1.98,0.412164,0.828706
1.67677,1.98,0.441171,0.803422
1.69697,1.98,0.46972,0.777891
1.71717,1.98,0.497531,0.75191
1.73737,1.98,0.52438,0.725344
1.75758,1.98,0.550095,0.698124
1.77778,1.98,0.57456,0.670247
1.79798,1.98,0.59771,0.64178
1.81818,1.98,0.619535,0.612856
1.83838,1.98,0.640079,0.583672
1.85859,1.98,0.659439,0.554496
1.87879,1.98,0.677768,0.525662
1.89899,1.98,0.69527,0.497569
1.91919,1.98,0.712203,0.470686
1.93939,1.98,0.728881,0.445547
1.9596,1.98,0.74567,0.422754
1.9798,1.98,0.0810454,0.111123
2,1.98,0,0
0,2,0.452661,0.214581
0.020202,2,0.510698,0.32
0.040404,2,0.567067,0.428803
0.0606061,2,0.620741,0.53929
0.0808081,2,0.670812,0.649984
0.10101,2,0.716497,0.759626
0.121212,2,0.75713,0.867175
0.141414,2,0.792168,0.97181
0.161616,2,0.821188,1.07293
0.181818,2,0.843888,1.17016
0.20202,2,0.860089,1.26333
0.222222,2,0.869729,1.35249
0.242424,2,0.87287,1.43794
0.262626,2,0.869695,1.52015
0.282828,2,0.860507,1.59985
0.30303,2,1.00934,1.45466
0.323232,2,1.09407,1.41202
0.343434,2,1.17431,1.36735
0.363636,2,1.24989,1.32049
0.383838,2,1.32071,1.27147
0.40404,2,1.38672,1.22046
0.424242,2,1.44789,1.16779
0.444444,2,1.50423,1.11396
0.464646,2,1.55581,1.0596
0.484848,2,1.60274,1.00553
0.505051,2,1.64516,0.952713
0.525253,2,1.68326,0.902277
0.545455,2,1.71727,0.855502
0.565657,2,1.74746,0.813829
0.585859,2,2.76944,0.838818
0.606061,2,3.14314,0.937764
0.626263,2,3.51806,1.10078
0.646465,2,3.89408,1.30683
0.666667,2,4.2711,1.54093
0.686869,2,4.64909,1.79421
0.707071,2,7.6645,3.0265
0.727273,2,5.9079,2.2738
0.747475,2,4.20168,1.57378
0.767677,2,2.54567,0.926392
0.787879,2,0.939676,0.331622
0.808081,2,0.0895794,0.119457
0.828283,2,0.038696,0.0394452
0.848485,2,0.107621,0.0468713
0.868687,2,0.223861,0.144854
0.888889,2,3.10777,3.88596
0.909091,2,2.82063,3.11399
0.929293,2,2.80433,2.97617
0.949495,2,3.08607,3.49384
0.969697,2,3.65372,4.45059
0.989899,2,0.313812,0.162378
1.0101,2,0.384838,0.22861
1.0303,2,0.450763,0.292414
1.05051,2,0.122822,0.251744
1.07071,2,0.0207719,0.0862822
1.09091,2,0.168854,0.0361805
1.11111,2,0.298905,0.232013
1.13131,2,0.03731,0.0120257
1.15152,2,0.0967848,0.041446
1.17172,2,0.155837,0.118213
1.19192,2,0.212985,0.187724
1.21212,2,0.419888,0.296478
1.23232,2,1.26608,0.828832
1.25253,2,2.29857,1.44326
1.27273,2,3.52022,2.1709
1.29293,2,4.93284,3.03355
1.31313,2,3.28379,1.89836
1.33333,2,2.87673,1.71961
1.35354,2,2.47275,1.55545
1.37374,2,2.072,1.40811
1.39394,2,1.67474,1.28039
1.41414,2,2.53928,2.97231
1.43434,2,2.31942,2.88203
1.45455,2,2.09542,2.78951
1.47475,2,1.86725,2.69501
1.49495,2,1.63491,2.59894
1.51515,2,1.3984,2.5019
1.53535,2,1.15779,2.40463
1.55556,2,0.91312,2.30804
1.57576,2,0.664488,2.21318
1.59596,2,0.411999,2.12127
1.61616,2,0.688288,1.71705
1.63636,2,0.666257,1.66373
1.65657,2,0.645794,1.60925
1.67677,2,0.626193,1.55345
1.69697,2,0.606852,1.49622
1.71717,2,0.587271,1.43743
1.73737,2,0.567051,1.37701
1.75758,2,0.545896,1.31488
1.77778,2,0.523612,1.251
1.79798,2,0.500108,1.18534
1.81818,2,0.475392,1.1179
1.83838,2,0.449578,1.04868
1.85859,2,0.422879,0.977726
1.87879,2,0.395612,0.90509
1.89899,2,0.368195,0.830846
1.91919,2,0.341149,0.75509
1.93939,2,0.315096,0.677939
1.9596,2,0.290761,0.599529
1.9798,2,0.268971,0.520016
2,2,0.250654,0.439579
0,2.02,0,0
0.020202,2.02,0.28985,0.52281
0.040404,2.02,0.245579,0.611201
0.0606061,2.02,0.248719,0.697688
0.0808081,2.02,0.285838,0.782259
0.10101,2.02,0.345391,0.864901
0.121212,2.02,0.417723,0.945602
0.141414,2.02,0.495064,1.02436
0.161616,2.02,0.571534,1.10115
0.181818,2.02,0.64314,1.17599
0.20202,2.02,0.707776,1.24886
0.222222,2.02,0.765225,1.31977
0.242424,2.02,0.817159,1.38871
0.262626,2.02,0.867134,1.45568
0.282828,2.02,0.920597,1.5207
0.30303,2.02,0.958979,1.57091
0.323232,2.02,1.00659,1.43567
0.343434,2.02,1.08103,1.39057
0.363636,2.02,1.15142,1.34336
0.383838,2.02,1.2176,1.29398
0.40404,2.02,1.27946,1.24253
0.424242,2.02,1.33693,1.18926
0.444444,2.02,1.38996,1.13459
0.464646,2.02,1.43858,1.07909
0.484848,2.02,1.48283,1.02349
0.505051,2.02,1.52281,0.968675
0.525253,2.02,1.55866,0.915701
0.545455,2.02,1.59055,0.86577
0.565657,2.02,2.74908,0.943805
0.585859,2.02,2.83399,0.92207
0.606061,2.02,2.56509,0.737081
0.626263,2.02,2.94169,0.856953
0.646465,2.02,3.31962,1.04107
0.666667,2.02,3.69868,1.26451
0.686869,2.02,4.07872,1.50842
0.707071,2.02,3.86418,1.60997
0.727273,2.02,4.57211,1.82647
0.747475,2.02,3.22633,1.24139
0.767677,2.02,2.47914,0.871008
0.787879,2.02,0.914731,0.310857
0.808081,2.02,0.0639276,0.051099
0.828283,2.02,0.158719,0.117419
0.848485,2.02,0.0951222,0.0449555
0.868687,2.02,0.0443532,0.0848956
0.888889,2.02,0.185392,0.0738117
0.909091,2.02,0.17865,0.0538874
0.929293,2.02,0.11008,0.0412628
0.949495,2.02,0.0406638,0.0479955
0.969697,2.02,0.220006,0.0752192
0.989899,2.02,0.252909,0.102824
1.0101,2.02,0.154251,0.0293641
1.0303,2.02,0.0774812,0.0134022
1.05051,2.02,0.293209,0.158503
1.07071,2.02,0.335605,0.202369
1.09091,2.02,0.235225,0.116689
1.11111,2.02,0.080193,0.00494046
1.13131,2.02,0.314413,0.219636
1.15152,2.02,0.0849687,0.0285397
1.17172,2.02,0.0592518,0.0500583
1.19192,2.02,0.0694389,0.0874261
1.21212,2.02,0.393412,0.290687
1.23232,2.02,1.19264,0.799684
1.25253,2.02,2.1755,1.37737
1.27273,2.02,3.8539,2.51162
1.29293,2.02,3.22088,1.93134
1.31313,2.02,2.60562,1.75522
1.33333,2.02,2.27276,1.6154
1.35354,2.02,1.95469,1.50458
1.37374,2.02,1.65157,1.42415
1.39394,2.02,1.78561,1.55513
1.41414,2.02,1.53363,1.54022
1.43434,2.02,1.24795,1.54723
1.45455,2.02,0.960918,1.57436
1.47475,2.02,0.70448,1.61971
1.49495,2.02,0.510196,1.68129
1.51515,2.02,0.40924,1.75699
1.53535,2.02,0.432391,1.8446
1.55556,2.02,0.610042,1.94179
1.57576,2.02,0.591556,1.54442
1.59596,2.02,0.623839,1.56317
1.61616,2.02,0.621934,1.47587
1.63636,2.02,0.62411,1.45019
1.65657,2.02,0.624547,1.42314
1.67677,2.02,0.623562,1.39469
1.69697,2.02,0.62149,1.36479
1.71717,2.02,0.618681,1.33341
1.73737,2.02,0.6155,1.30052
1.75758,2.02,0.612327,1.26606
1.77778,2.02,0.609558,1.23002
1.79798,2.02,0.607606,1.19237
1.81818,2.02,0.606896,1.15307
1.83838,2.02,0.60787,1.11211
1.85859,2.02,0.610988,1.06945
1.87879,2.02,0.616721,1.02509
1.89899,2.02,0.625559,0.978992
1.91919,2.02,0.638005,0.931151
1.93939,2.02,0.654578,0.88155
1.9596,2.02,0.675814,0.830178
1.9798,2.02,0.0941131,0.09059
2,2.02,0,0
0,2.04,0,0
0.020202,2.04,0.204094,0.109284
0.040404,2.04,0.288168,0.59557
0.0606061,2.04,0.28533,0.682127
0.0808081,2.04,0.31669,0.766781
0.10101,2.04,0.370703,0.84952
0.121212,2.04,0.437713,0.930331
0.141414,2.04,0.50995,1.0092
0.161616,2.04,0.581533,1.08613
0.181818,2.04,0.64847,1.1611
0.20202,2.04,0.708653,1.23411
0.222222,2.04,0.761867,1.30516
0.242424,2.04,0.809781,1.37425
0.262626,2.04,0.855952,1.44137
0.282828,2.04,0.905827,1.50653
0.30303,2.04,0.940345,1.55592
0.323232,2.04,0.967006,1.57388
0.343434,2.04,0.99613,1.41584
0.363636,2.04,1.06013,1.36817
0.383838,2.04,1.12057,1.31837
0.40404,2.04,1.1773,1.26646
0.424242,2.04,1.23019,1.21261
0.444444,2.04,1.27915,1.15717
0.464646,2.04,1.32415,1.10062
0.484848,2.04,1.36518,1.04363
0.505051,2.04,1.40228,0.986995
0.525253,2.04,1.43555,0.931698
0.545455,2.04,1.46511,0.878865
0.565657,2.04,2.47332,0.862114
0.585859,2.04,2.56035,0.825341
0.606061,2.04,2.64651,0.815876
0.626263,2.04,2.36825,0.650515
0.646465,2.04,2.74785,0.790797
0.666667,2.04,3.129,0.996144
0.686869,2.04,3.51145,1.23775
0.707071,2.04,3.36759,1.3589
0.727273,2.04,3.35133,1.56258
0.747475,2.04,3.42852,1.86569
0.767677,2.04,1.88594,0.673536
0.787879,2.04,0.68984,0.234679
