Distance[um],dz[um],Mag_Ez_um,Mag_Ez_um_1
0.10101,1.86,1.42642,0.411939
0.121212,1.86,1.52151,0.497783
0.141414,1.86,1.61003,0.587375
0.161616,1.86,1.69101,0.678673
0.181818,1.86,1.76394,0.770278
0.20202,1.86,1.82879,0.861435
0.222222,1.86,1.88601,0.952037
0.242424,1.86,1.93655,1.04262
0.262626,1.86,1.98182,1.13436
0.282828,1.86,2.02373,1.22909
0.30303,1.86,2.60593,1.13582
0.323232,1.86,2.78297,1.22054
0.343434,1.86,3.11906,1.35102
0.363636,1.86,3.02789,1.20939
0.383838,1.86,3.05488,1.13756
0.40404,1.86,3.05985,1.07305
0.424242,1.86,3.09873,1.03005
0.444444,1.86,3.1709,1.00975
0.464646,1.86,3.27458,1.01316
0.484848,1.86,3.40692,1.04102
0.505051,1.86,3.5639,1.09386
0.525253,1.86,3.74039,1.17198
0.545455,1.86,4.16459,1.66799
0.565657,1.86,3.88499,1.41865
0.585859,1.86,3.68183,1.19392
0.606061,1.86,3.55889,1.02045
0.626263,1.86,3.5156,0.91677
0.646465,1.86,3.54715,0.893305
0.666667,1.86,3.64439,0.95236
0.686869,1.86,3.79388,1.08813
0.707071,1.86,4.57491,1.62477
0.727273,1.86,4.45325,1.68532
0.747475,1.86,4.83768,2.07496
0.767677,1.86,5.21035,2.437
0.787879,1.86,5.54682,2.75697
0.808081,1.86,5.82909,3.02532
0.828283,1.86,6.04563,3.23745
0.848485,1.86,6.19134,3.39369
0.868687,1.86,6.40049,3.5883
0.888889,1.86,6.04013,3.60241
0.909091,1.86,5.50445,3.43986
0.929293,1.86,4.12743,2.45751
0.949495,1.86,2.93335,1.7714
0.969697,1.86,1.50479,1.00049
0.989899,1.86,0.506041,0.456199
1.0101,1.86,0.310672,0.316074
1.0303,1.86,1.00154,0.6238
1.05051,1.86,2.37078,1.28919
1.07071,1.86,4.00434,2.20656
1.09091,1.86,5.03767,2.96591
1.11111,1.86,4.67572,2.59343
1.13131,1.86,5.06699,2.72928
1.15152,1.86,5.39177,2.81374
1.17172,1.86,5.65788,2.85496
1.19192,1.86,5.87881,2.87177
1.21212,1.86,6.07371,2.89367
1.23232,1.86,6.02221,2.71847
1.25253,1.86,6.09346,2.69602
1.27273,1.86,5.77821,2.44843
1.29293,1.86,5.43563,2.1926
1.31313,1.86,5.06648,1.92365
1.33333,1.86,4.67594,1.64674
1.35354,1.86,4.27356,1.37703
1.37374,1.86,3.87334,1.13975
1.39394,1.86,3.49365,0.970142
1.41414,1.86,3.15727,0.913499
1.43434,1.86,2.99682,1.23963
1.45455,1.86,2.91703,1.20532
1.47475,1.86,2.84061,1.17571
1.49495,1.86,2.76685,1.14927
1.51515,1.86,2.69531,1.12465
1.53535,1.86,2.62583,1.10071
1.55556,1.86,2.55853,1.0765
1.57576,1.86,2.49379,1.05128
1.59596,1.86,2.43225,1.02451
1.61616,1.86,2.37484,0.995845
1.63636,1.86,2.32276,0.965158
1.65657,1.86,2.27746,0.932506
1.67677,1.86,2.33759,1.0042
1.69697,1.86,2.29438,0.960468
1.71717,1.86,2.25976,0.921948
1.73737,1.86,2.23457,0.88932
1.75758,1.86,2.21951,0.863422
1.77778,1.86,2.21508,0.845245
1.79798,1.86,2.22162,0.835934
1.81818,1.86,2.23927,0.836791
1.83838,1.86,2.26801,0.849268
1.85859,1.86,2.33437,0.789465
1.87879,1.86,2.26369,0.773278
1.89899,1.86,2.19294,0.763252
1.91919,1.86,2.1203,0.757843
1.93939,1.86,2.04421,0.755771
1.9596,1.86,1.96343,0.756016
1.9798,1.86,1.87699,0.757821
2,1.86,1.78422,0.760693
0,1.88,0.842335,0.152924
0.020202,1.88,0.921292,0.170563
0.040404,1.88,1.00996,0.210652
0.0606061,1.88,1.10455,0.268108
0.0808081,1.88,1.20172,0.338496
0.10101,1.88,1.29865,0.418023
0.121212,1.88,1.39296,0.503542
0.141414,1.88,1.48278,0.592549
0.161616,1.88,1.56672,0.683187
0.181818,1.88,1.64385,0.774241
0.20202,1.88,1.71375,0.865143
0.222222,1.88,1.77646,0.955968
0.242424,1.88,1.8325,1.04744
0.262626,1.88,2.35612,0.952987
0.282828,1.88,2.50291,1.03621
0.30303,1.88,2.66527,1.11998
0.323232,1.88,2.86565,1.20118
0.343434,1.88,3.17276,1.28509
0.363636,1.88,3.1236,1.16285
0.383838,1.88,3.12732,1.07698
0.40404,1.88,3.21194,1.04362
0.424242,1.88,3.28433,1.02055
0.444444,1.88,3.38557,1.02506
0.464646,1.88,3.51427,1.05572
0.484848,1.88,3.66789,1.11084
0.505051,1.88,3.84278,1.18853
0.525253,1.88,4.03416,1.28666
0.545455,1.88,4.31158,1.64136
0.565657,1.88,4.07118,1.41346
0.585859,1.88,3.91107,1.22444
0.606061,1.88,3.83254,1.09601
0.626263,1.88,3.83261,1.04176
0.646465,1.88,3.90398,1.06715
0.666667,1.88,4.03507,1.16955
0.686869,1.88,4.87406,1.73669
0.707071,1.88,5.36696,2.0917
0.727273,1.88,5.549,2.41421
0.747475,1.88,5.99407,2.86045
0.767677,1.88,6.35961,3.21942
0.787879,1.88,6.75615,3.56061
0.808081,1.88,7.06958,3.83307
0.828283,1.88,7.30496,4.04517
0.848485,1.88,7.46478,4.2034
0.868687,1.88,7.62006,4.41883
0.888889,1.88,7.24102,4.40824
0.909091,1.88,6.6748,4.21395
0.929293,1.88,4.441,2.87801
0.949495,1.88,3.50877,2.25846
0.969697,1.88,2.05198,1.39755
0.989899,1.88,0.885971,0.691487
1.0101,1.88,0.53534,0.40261
1.0303,1.88,0.804374,0.500358
1.05051,1.88,2.91565,1.6122
1.07071,1.88,4.70534,2.75112
1.09091,1.88,5.73548,3.35647
1.11111,1.88,6.3323,3.73942
1.13131,1.88,6.6842,3.83871
1.15152,1.88,6.94587,3.86428
1.17172,1.88,7.12033,3.81257
1.19192,1.88,7.21625,3.69071
1.21212,1.88,7.248,3.51652
1.23232,1.88,6.77876,2.97502
1.25253,1.88,7.35327,3.19746
1.27273,1.88,6.94375,2.93321
1.29293,1.88,6.51443,2.66608
1.31313,1.88,6.06459,2.39156
1.33333,1.88,5.5987,2.11161
1.35354,1.88,5.12649,1.83459
1.37374,1.88,4.66292,1.57532
1.39394,1.88,4.22819,1.35502
1.41414,1.88,3.9312,1.30662
1.43434,1.88,3.407,1.04093
1.45455,1.88,3.04329,1.21944
1.47475,1.88,2.95418,1.17785
1.49495,1.88,2.86798,1.14054
1.51515,1.88,2.78423,1.10608
1.53535,1.88,2.70279,1.07324
1.55556,1.88,2.62374,1.04097
1.57576,1.88,2.54746,1.00846
1.59596,1.88,2.4746,0.975065
1.61616,1.88,2.40607,0.940364
1.63636,1.88,2.34305,0.904129
1.65657,1.88,2.35896,0.96408
1.67677,1.88,2.30295,0.91667
1.69697,1.88,2.25499,0.875904
1.71717,1.88,2.21614,0.841858
1.73737,1.88,2.18727,0.814765
1.75758,1.88,2.16906,0.795009
1.77778,1.88,2.16202,0.783132
1.79798,1.88,2.1665,0.779826
1.81818,1.88,2.18265,0.785941
1.83838,1.88,2.21045,0.80248
1.85859,1.88,2.24971,0.8306
1.87879,1.88,2.31272,0.789366
1.89899,1.88,2.24176,0.783209
1.91919,1.88,2.17106,0.781881
1.93939,1.88,2.09877,0.783714
1.9596,1.88,2.02332,0.787305
1.9798,1.88,1.94345,0.791514
2,1.88,1.85819,0.795461
0,1.9,0.772159,0.155254
0.020202,1.9,0.829898,0.175842
0.040404,1.9,0.901956,0.217751
0.0606061,1.9,0.984121,0.276085
0.0808081,1.9,1.07266,0.346592
0.10101,1.9,1.16433,0.425664
0.121212,1.9,1.25635,0.510338
0.141414,1.9,1.34645,0.598296
0.161616,1.9,1.4328,0.687864
0.181818,1.9,1.5141,0.778013
0.20202,1.9,1.5895,0.868358
0.222222,1.9,2.06156,0.786213
0.242424,1.9,2.22858,0.859716
0.262626,1.9,2.38691,0.938195
0.282828,1.9,2.54749,1.01929
0.30303,1.9,2.72792,1.10023
0.323232,1.9,3.30483,1.36758
0.343434,1.9,3.23725,1.22513
0.363636,1.9,3.22548,1.12208
0.383838,1.9,3.26193,1.05594
0.40404,1.9,3.33978,1.02442
0.424242,1.9,3.45295,1.02543
0.444444,1.9,3.60425,1.06562
0.464646,1.9,3.752,1.11609
0.484848,1.9,3.92196,1.19225
0.505051,1.9,4.11081,1.28977
0.525253,1.9,4.31415,1.40409
0.545455,1.9,4.52642,1.53042
0.565657,1.9,4.27534,1.4445
0.585859,1.9,4.15448,1.2902
0.606061,1.9,4.1158,1.20317
0.626263,1.9,4.15387,1.19207
0.646465,1.9,4.25894,1.2574
0.666667,1.9,4.41696,1.39159
0.686869,1.9,5.55521,2.11474
0.707071,1.9,6.18622,2.57715
0.727273,1.9,7.2402,3.31022
0.747475,1.9,7.42089,3.76873
0.767677,1.9,7.89037,4.19203
0.787879,1.9,8.2475,4.51801
0.808081,1.9,8.48691,4.74886
0.828283,1.9,8.66954,4.92497
0.848485,1.9,9.14197,5.16819
0.868687,1.9,8.92081,5.31078
0.888889,1.9,8.50894,5.26733
0.909091,1.9,7.9038,5.03993
0.929293,1.9,7.10684,4.63852
0.949495,1.9,3.98518,2.74696
0.969697,1.9,3.76676,2.64279
0.989899,1.9,1.18602,0.962887
1.0101,1.9,0.194495,0.207835
1.0303,1.9,1.42851,0.862824
1.05051,1.9,3.95798,2.39791
1.07071,1.9,5.28635,3.26803
1.09091,1.9,6.61071,3.96541
1.11111,1.9,7.84299,4.5654
1.13131,1.9,8.59599,5.21383
1.15152,1.9,8.82974,5.2188
1.17172,1.9,8.96318,5.14008
1.19192,1.9,8.99293,4.90123
1.21212,1.9,9.11313,4.67244
1.23232,1.9,9.74016,4.79466
1.25253,1.9,7.64916,3.39561
1.27273,1.9,7.67267,3.32269
1.29293,1.9,7.21127,3.03516
1.31313,1.9,6.72833,2.74032
1.33333,1.9,6.22558,2.43609
1.35354,1.9,5.70998,2.12684
1.37374,1.9,5.19371,1.82337
1.39394,1.9,4.73386,1.5998
1.41414,1.9,4.22856,1.42713
1.43434,1.9,3.65666,1.11632
1.45455,1.9,3.2884,0.954378
1.47475,1.9,3.06855,1.18908
1.49495,1.9,2.96967,1.13959
1.51515,1.9,2.87346,1.09402
1.53535,1.9,2.77974,1.05105
1.55556,1.9,2.68861,1.00955
1.57576,1.9,2.60043,0.968606
1.59596,1.9,2.51584,0.927501
1.61616,1.9,2.43575,0.885715
1.63636,1.9,2.36134,0.842932
1.65657,1.9,2.32367,0.872118
1.67677,1.9,2.26201,0.825675
1.69697,1.9,2.20901,0.788008
1.71717,1.9,2.16574,0.758742
1.73737,1.9,2.13305,0.737657
1.75758,1.9,2.11165,0.724686
1.77778,1.9,2.10206,0.719919
1.79798,1.9,2.10461,0.723598
1.81818,1.9,2.11947,0.736121
1.83838,1.9,2.14663,0.758038
1.85859,1.9,2.18591,0.790057
1.87879,1.9,2.23692,0.833036
1.89899,1.9,2.29011,0.803397
1.91919,1.9,2.21989,0.805952
1.93939,1.9,2.15027,0.811676
1.9596,1.9,2.07939,0.818781
1.9798,1.9,2.00568,0.82574
2,1.9,1.92787,0.831292
0,1.92,0.713774,0.163142
0.020202,1.92,0.745964,0.18575
0.040404,1.92,0.797568,0.228606
0.0606061,1.92,0.863966,0.286998
0.0808081,1.92,0.941016,0.356859
0.10101,1.92,1.02506,0.434766
0.121212,1.92,1.11292,0.517939
0.141414,1.92,1.20191,0.604247
0.161616,1.92,1.2898,0.692199
0.181818,1.92,1.68057,0.648112
0.20202,1.92,1.88359,0.705319
0.222222,1.92,2.07365,0.770754
0.242424,1.92,2.25016,0.842793
0.262626,1.92,2.41921,0.919412
0.282828,1.92,2.59353,0.998179
0.30303,1.92,2.79252,1.07626
0.323232,1.92,3.33765,1.29424
0.343434,1.92,3.30783,1.16987
0.363636,1.92,3.32931,1.08579
0.383838,1.92,3.39471,1.03901
0.40404,1.92,3.49742,1.02675
0.424242,1.92,3.63159,1.04641
0.444444,1.92,3.7921,1.09561
0.464646,1.92,3.98531,1.18482
0.484848,1.92,4.16691,1.27743
0.505051,1.92,4.36605,1.3914
0.525253,1.92,4.57865,1.51973
0.545455,1.92,4.79953,1.65521
0.565657,1.92,4.48972,1.50167
0.585859,1.92,4.40459,1.38037
0.606061,1.92,4.40147,1.3304
0.626263,1.92,4.47245,1.35547
0.646465,1.92,4.60534,1.45113
0.666667,1.92,5.78208,2.17458
0.686869,1.92,6.25602,2.51349
0.707071,1.92,7.01295,3.06353
0.727273,1.92,8.17049,3.85708
0.747475,1.92,8.89583,4.67411
0.767677,1.92,9.45317,5.15276
0.787879,1.92,9.89184,5.5376
0.808081,1.92,8.21659,4.4167
0.828283,1.92,9.65013,5.36949
0.848485,1.92,11.3837,6.74347
0.868687,1.92,9.92793,6.23256
0.888889,1.92,8.93761,5.86256
0.909091,1.92,7.76034,5.30671
0.929293,1.92,6.42558,4.59226
0.949495,1.92,6.02084,4.19332
0.969697,1.92,3.79082,2.64737
0.989899,1.92,1.11141,0.792828
1.0101,1.92,0.468724,0.313574
1.0303,1.92,2.3635,1.53509
1.05051,1.92,5.06412,3.30581
1.07071,1.92,6.22396,4.02295
1.09091,1.92,7.66147,4.78958
1.11111,1.92,8.93206,5.42468
1.13131,1.92,10.0123,5.87951
1.15152,1.92,11.2993,6.86343
1.17172,1.92,11.8113,6.98769
1.19192,1.92,12.0672,6.90029
1.21212,1.92,12.0524,6.58417
1.23232,1.92,11.5713,5.89437
1.25253,1.92,9.19693,4.30477
1.27273,1.92,8.3753,3.6907
1.29293,1.92,7.88172,3.38186
1.31313,1.92,7.36728,3.06839
1.33333,1.92,6.83092,2.74422
1.35354,1.92,6.27685,2.40968
1.37374,1.92,5.74268,2.10746
1.39394,1.92,5.0855,1.78089
1.41414,1.92,4.36973,1.45919
1.43434,1.92,3.91956,1.22611
1.45455,1.92,3.50811,1.02142
1.47475,1.92,3.15382,0.866301
1.49495,1.92,3.07239,1.14889
1.51515,1.92,2.96341,1.0909
1.53535,1.92,2.85708,1.03652
1.55556,1.92,2.75348,0.984567
1.57576,1.92,2.653,0.934016
1.59596,1.92,2.55624,0.884063
1.61616,1.92,2.46411,0.834102
1.63636,1.92,2.35856,0.835093
1.65657,1.92,2.2827,0.777421
1.67677,1.92,2.21497,0.731804
1.69697,1.92,2.15659,0.697264
1.71717,1.92,2.10863,0.672973
1.73737,1.92,2.07195,0.65826
1.75758,1.92,2.04727,0.652608
1.77778,1.92,2.0351,0.655654
1.79798,1.92,2.03581,0.667189
1.81818,1.92,2.04954,0.687159
1.83838,1.92,2.07631,0.715665
1.85859,1.92,2.11592,0.75296
1.87879,1.92,2.16802,0.799453
1.89899,1.92,2.23206,0.855707
1.91919,1.92,2.26888,0.830133
1.93939,1.92,2.20053,0.839663
1.9596,1.92,2.13317,0.850377
1.9798,1.92,2.06492,0.860365
2,1.92,1.9942,0.867979
0,1.94,0.67085,0.177216
0.020202,1.94,0.672804,0.200779
0.040404,1.94,0.69976,0.243572
0.0606061,1.94,0.746687,0.301066
0.0808081,1.94,0.809036,0.36938
0.10101,1.94,0.882741,0.445274
0.121212,1.94,0.964216,0.526156
0.141414,1.94,1.23187,0.549541
0.161616,1.94,1.45196,0.585529
0.181818,1.94,1.67479,0.63181
0.20202,1.94,1.88828,0.687502
0.222222,1.94,2.08697,0.751318
0.242424,1.94,2.27208,0.821566
0.262626,1.94,2.4515,0.896151
0.282828,1.94,2.63974,0.972575
0.30303,1.94,2.858,1.04793
0.323232,1.94,3.37658,1.22451
0.343434,1.94,3.38053,1.11816
0.363636,1.94,3.4316,1.05282
0.383838,1.94,3.52264,1.02502
0.40404,1.94,3.64727,1.03146
0.424242,1.94,3.79984,1.06907
0.444444,1.94,3.97545,1.13495
0.464646,1.94,4.16994,1.22643
0.484848,1.94,4.3799,1.34101
0.505051,1.94,4.60645,1.48665
0.525253,1.94,4.82589,1.62846
0.545455,1.94,5.05395,1.77375
0.565657,1.94,4.70775,1.57617
0.585859,1.94,4.6551,1.48546
0.606061,1.94,4.68349,1.4675
0.626263,1.94,4.78257,1.52104
0.646465,1.94,5.98981,2.23682
0.666667,1.94,6.39511,2.50545
0.686869,1.94,6.95839,2.91459
0.707071,1.94,7.83362,3.54007
0.727273,1.94,9.08116,4.38298
0.747475,1.94,7.63988,2.6743
0.767677,1.94,9.64073,4.44736
0.787879,1.94,11.4647,5.66441
0.808081,1.94,13.1992,6.81979
0.828283,1.94,14.5473,8.63932
0.848485,1.94,14.6139,9.29452
0.868687,1.94,13.469,8.96231
0.888889,1.94,12.4847,8.60623
0.909091,1.94,11.2863,8.04635
0.929293,1.94,10.8498,7.7703
0.949495,1.94,7.42763,5.36991
0.969697,1.94,4.54847,3.2917
0.989899,1.94,1.7979,1.30812
1.0101,1.94,0.768228,0.52906
1.0303,1.94,2.23319,1.4988
1.05051,1.94,5.0563,3.41112
1.07071,1.94,8.11264,5.51725
1.09091,1.94,9.95028,6.54609
1.11111,1.94,11.3711,7.30389
1.13131,1.94,12.5902,7.87329
1.15152,1.94,15.0962,9.25041
1.17172,1.94,15.2063,9.19122
1.19192,1.94,15.3694,9.0442
1.21212,1.94,15.2895,8.73186
1.23232,1.94,13.4575,7.02614
1.25253,1.94,10.8574,5.28822
1.27273,1.94,8.67444,3.85803
1.29293,1.94,8.52449,3.70534
1.31313,1.94,7.97888,3.37309
1.33333,1.94,7.41093,3.03142
1.35354,1.94,6.82208,2.67668
1.37374,1.94,6.11337,2.3028
1.39394,1.94,5.4271,1.95637
1.41414,1.94,4.66312,1.60544
1.43434,1.94,4.18882,1.3578
1.45455,1.94,3.74342,1.1262
1.47475,1.94,3.34201,0.924853
1.49495,1.94,3.00597,0.777499
1.51515,1.94,2.76297,0.717375
1.53535,1.94,2.93533,1.03274
1.55556,1.94,2.81887,0.969055
1.57576,1.94,2.70562,0.907668
1.59596,1.94,2.59621,0.847686
1.61616,1.94,2.49153,0.788413
1.63636,1.94,2.31958,0.740899
1.65657,1.94,2.2364,0.680883
1.67677,1.94,2.16211,0.635843
1.69697,1.94,2.09794,0.604348
1.71717,1.94,2.04497,0.58512
1.73737,1.94,2.00407,0.577036
1.75758,1.94,1.97595,0.579127
1.77778,1.94,1.96115,0.59058
1.79798,1.94,1.96002,0.610734
1.81818,1.94,1.97273,0.639084
1.83838,1.94,1.99928,0.675277
1.85859,1.94,2.0395,0.719118
1.87879,1.94,2.09303,0.770562
1.89899,1.94,2.15934,0.829723
1.91919,1.94,2.23772,0.896866
1.93939,1.94,2.25169,0.867693
1.9596,1.94,2.1865,0.882041
1.9798,1.94,2.12271,0.895264
2,1.94,2.05844,0.905329
0,1.96,0.647347,0.198151
0.020202,1.96,0.614024,0.221467
0.040404,1.96,0.611781,0.263049
0.0606061,1.96,0.635179,0.318553
0.0808081,1.96,0.679261,0.384282
0.10101,1.96,0.794538,0.499592
0.121212,1.96,0.978078,0.511086
0.141414,1.96,1.20005,0.533755
0.161616,1.96,1.43685,0.567455
0.181818,1.96,1.6715,0.611638
0.20202,1.96,1.89371,0.665351
0.222222,1.96,2.09984,0.72724
0.242424,1.96,2.29289,0.795544
0.262626,1.96,2.48254,0.868099
0.282828,1.96,2.6851,0.942338
0.30303,1.96,2.92356,1.01529
0.323232,1.96,3.41788,1.15739
0.343434,1.96,3.45207,1.06895
0.363636,1.96,3.52956,1.02211
0.383838,1.96,3.64343,1.01287
0.40404,1.96,3.7875,1.03746
0.424242,1.96,3.95635,1.09229
0.444444,1.96,4.14529,1.17399
0.464646,1.96,4.35038,1.27935
0.484848,1.96,4.56843,1.40542
0.505051,1.96,4.79699,1.54939
0.525253,1.96,5.054,1.72457
0.545455,1.96,5.28807,1.88199
0.565657,1.96,5.52647,2.02814
0.585859,1.96,4.90086,1.59729
0.606061,1.96,4.957,1.60558
0.626263,1.96,6.18574,2.30555
0.646465,1.96,6.51226,2.49513
0.666667,1.96,7.01252,2.847
0.686869,1.96,7.64966,3.30634
0.707071,1.96,8.64093,4.00282
0.727273,1.96,9.97309,4.89345
0.747475,1.96,9.71433,4.43013
0.767677,1.96,14.3174,8.52052
0.787879,1.96,17.0346,8.585
0.808081,1.96,18.8635,9.74793
0.828283,1.96,17.9703,11.3069
0.848485,1.96,18.4694,12.4381
0.868687,1.96,17.8951,12.5694
0.888889,1.96,16.8041,12.0988
0.909091,1.96,15.5172,11.4646
0.929293,1.96,13.1411,9.86599
0.949495,1.96,9.5885,7.35156
0.969697,1.96,5.21898,3.97145
0.989899,1.96,2.35356,1.77961
1.0101,1.96,1.21231,0.951537
1.0303,1.96,2.65624,2.03988
1.05051,1.96,7.19016,5.30041
1.07071,1.96,10.2296,7.49372
1.09091,1.96,12.5789,8.83042
1.11111,1.96,14.2097,9.65092
1.13131,1.96,18.6781,12.5878
1.15152,1.96,19.0726,12.1285
1.17172,1.96,18.7441,11.4997
1.19192,1.96,18.8216,11.2881
1.21212,1.96,18.3224,10.1374
1.23232,1.96,15.38,8.18216
1.25253,1.96,12.5995,6.32994
1.27273,1.96,10.1325,4.69726
1.29293,1.96,9.13961,4.00676
1.31313,1.96,8.56191,3.65369
1.33333,1.96,7.96313,3.29513
1.35354,1.96,7.22978,2.89684
1.37374,1.96,6.46628,2.48336
1.39394,1.96,5.75544,2.12276
1.41414,1.96,4.95154,1.7549
1.43434,1.96,4.45871,1.50096
1.45455,1.96,3.9871,1.25529
1.47475,1.96,3.54843,1.02517
1.49495,1.96,3.16074,0.827365
1.51515,1.96,2.84835,0.688155
1.53535,1.96,2.64188,0.643321
1.55556,1.96,2.88539,0.966725
1.57576,1.96,2.7589,0.893227
1.59596,1.96,2.63632,0.821987
1.61616,1.96,2.51853,0.752219
1.63636,1.96,2.2763,0.646484
1.65657,1.96,2.18516,0.583596
1.67677,1.96,2.10376,0.538773
1.69697,1.96,2.03334,0.510133
1.71717,1.96,1.97498,0.495947
1.73737,1.96,1.92957,0.49464
1.75758,1.96,1.89781,0.504791
1.77778,1.96,1.88025,0.525137
1.79798,1.96,1.87724,0.554564
1.81818,1.96,1.88897,0.592115
1.83838,1.96,1.91544,0.636989
1.85859,1.96,1.95648,0.688535
1.87879,1.96,2.01174,0.746261
1.89899,1.96,2.08069,0.809827
1.91919,1.96,2.16263,0.879046
1.93939,1.96,2.25668,0.953888
1.9596,1.96,2.24154,0.913737
1.9798,1.96,2.18092,0.93033
2,1.96,2.12216,0.943163
0,1.98,0.64752,0.226662
0.020202,1.98,0.573523,0.248393
0.040404,1.98,0.537176,0.28748
0.0606061,1.98,0.508069,0.505592
0.0808081,1.98,0.566742,0.490968
0.10101,1.98,0.71952,0.487215
0.121212,1.98,0.931271,0.494927
0.141414,1.98,1.17352,0.514296
0.161616,1.98,1.42444,0.54511
0.181818,1.98,1.66887,0.58675
0.20202,1.98,1.8983,0.638198
0.222222,1.98,2.11089,0.698027
0.242424,1.98,2.31144,0.76441
0.262626,1.98,2.51141,0.835114
0.282828,1.98,2.72891,0.907503
0.30303,1.98,3.4444,1.20926
0.323232,1.98,3.45851,1.09194
0.343434,1.98,3.5199,1.02131
0.363636,1.98,3.62112,0.992696
0.383838,1.98,3.75548,1.0016
0.40404,1.98,3.91701,1.04376
0.424242,1.98,4.1005,1.11508
0.444444,1.98,4.30148,1.21169
0.464646,1.98,4.51624,1.3299
0.484848,1.98,4.74179,1.46623
0.505051,1.98,4.97591,1.6174
0.525253,1.98,5.21712,1.78032
0.545455,1.98,5.46467,1.95213
0.565657,1.98,5.74642,2.13379
0.585859,1.98,5.13791,1.709
0.606061,1.98,6.37826,2.38533
0.626263,1.98,6.61505,2.487
0.646465,1.98,7.04128,2.77147
0.666667,1.98,7.62235,3.18675
0.686869,1.98,8.32266,3.68363
0.707071,1.98,9.43381,4.45464
0.727273,1.98,8.86462,3.32125
0.747475,1.98,13.0758,7.18977
0.767677,1.98,18.6631,11.8787
0.787879,1.98,23.0194,11.917
0.808081,1.98,24.8497,12.9922
0.828283,1.98,22.0639,14.612
0.848485,1.98,22.7665,15.958
0.868687,1.98,22.7351,16.6013
0.888889,1.98,21.6719,16.1562
0.909091,1.98,18.9815,14.4294
0.929293,1.98,15.7551,12.3438
0.949495,1.98,11.9297,9.53296
0.969697,1.98,5.95351,4.77548
0.989899,1.98,2.66294,2.05673
1.0101,1.98,1.56274,1.34068
1.0303,1.98,4.66027,3.82098
1.05051,1.98,9.46014,7.49202
1.07071,1.98,12.7192,9.95112
1.09091,1.98,15.3617,11.5929
1.11111,1.98,17.4475,12.446
1.13131,1.98,23.2929,16.1218
1.15152,1.98,23.4727,15.405
1.17172,1.98,23.2028,14.4022
1.19192,1.98,22.4283,13.6769
1.21212,1.98,20.3751,11.3707
1.23232,1.98,17.3316,9.36087
1.25253,1.98,14.4032,7.42013
1.27273,1.98,11.7043,5.62771
1.29293,1.98,9.72839,4.28926
1.31313,1.98,9.11644,3.91149
1.33333,1.98,8.38678,3.51361
1.35354,1.98,7.58068,3.06825
1.37374,1.98,6.80179,2.65086
1.39394,1.98,6.06914,2.27904
1.41414,1.98,5.23188,1.90223
1.43434,1.98,4.72464,1.64724
1.45455,1.98,4.23303,1.39737
1.47475,1.98,3.76546,1.15293
1.49495,1.98,3.3366,0.923732
1.51515,1.98,2.96743,0.729095
1.53535,1.98,2.68522,0.597837
1.55556,1.98,2.52353,0.568286
1.57576,1.98,2.81356,0.895039
1.59596,1.98,2.67725,0.811266
1.61616,1.98,2.33826,0.643449
1.63636,1.98,2.22923,0.55324
1.65657,1.98,2.12945,0.486844
1.67677,1.98,2.04034,0.441772
1.69697,1.98,1.96316,0.415689
1.71717,1.98,1.89898,0.406415
1.73737,1.98,1.8487,0.411923
1.75758,1.98,1.81303,0.430343
1.77778,1.98,1.79252,0.459958
1.79798,1.98,1.78754,0.499203
1.81818,1.98,1.79827,0.546672
1.83838,1.98,1.82473,0.601108
1.85859,1.98,1.86674,0.661413
1.87879,1.98,1.92396,0.726641
1.89899,1.98,1.99588,0.796001
1.91919,1.98,2.0818,0.868855
1.93939,1.98,2.18083,0.944722
1.9596,1.98,2.29193,1.02327
1.9798,1.98,2.24174,0.965469
2,1.98,2.18726,0.981315
0,2,0.984613,0.621469
0.020202,2,0.572337,0.573109
0.040404,2,0.383129,0.532391
0.0606061,2,0.36368,0.501054
0.0808081,2,0.467338,0.480433
0.10101,2,0.654108,0.471457
0.121212,2,0.890651,0.474653
0.141414,2,1.15028,0.490143
0.161616,2,1.41298,0.517646
0.181818,2,1.66537,0.556477
0.20202,2,1.90074,0.605546
0.222222,2,2.11904,0.663359
0.242424,2,2.32686,0.72802
0.262626,2,2.53746,0.797228
0.282828,2,2.77075,0.868277
0.30303,2,5.04269,1.55873
0.323232,2,4.88764,1.48239
0.343434,2,4.74595,1.40665
0.363636,2,4.61952,1.33401
0.383838,2,4.51021,1.26679
0.40404,2,4.41984,1.20721
0.424242,2,4.35014,1.15734
0.444444,2,4.30283,1.11911
0.464646,2,4.27955,1.09431
0.484848,2,4.28188,1.08463
0.505051,2,4.31138,1.09157
0.525253,2,4.36954,1.11652
0.545455,2,4.45777,1.16076
0.565657,2,4.57748,1.22538
0.585859,2,6.57677,2.48122
0.606061,2,6.71209,2.486
0.626263,2,7.05248,2.69282
0.646465,2,7.56559,3.05255
0.666667,2,8.21811,3.51881
0.686869,2,8.97571,4.04799
0.707071,2,8.06437,2.3594
0.727273,2,11.6381,5.66238
0.747475,2,17.2344,10.6855
0.767677,2,23.2511,15.4177
0.787879,2,29.226,19.706
0.808081,2,32.0469,20.2865
0.828283,2,32.9439,21.9227
0.848485,2,33.0757,23.135
0.868687,2,32.4732,23.8354
0.888889,2,31.1237,23.98
0.909091,2,28.0116,22.4803
0.929293,2,24.3144,20.3085
0.949495,2,20.1479,17.5748
